代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
399006.SZ,创业板指,2012-12-13,638.09,641.17,631.19,632.18,7262.01,630231700
399006.SZ,创业板指,2012-12-14,631.45,656.59,631.22,656.22,11846.29,1022385800
399006.SZ,创业板指,2012-12-17,656.75,658.39,646.27,649.61,10498.18,877459400
399006.SZ,创业板指,2012-12-18,648.56,654.35,643.05,646.05,9741.14,820578400
399006.SZ,创业板指,2012-12-19,645.14,654.41,644.97,652.1,8524.71,709752900
399006.SZ,创业板指,2012-12-20,652.04,658.31,648.49,658.31,11318.27,902682400
399006.SZ,创业板指,2012-12-21,658.54,670.81,655.63,668.09,14339.46,1083575300
399006.SZ,创业板指,2012-12-24,666.28,679.76,665.88,679.76,13112.77,926287600
399006.SZ,创业板指,2012-12-25,679.57,695.91,678.82,694.12,16555.55,1204080900
399006.SZ,创业板指,2012-12-26,693.29,709.08,691.99,709.08,18161.24,1297512900
399006.SZ,创业板指,2012-12-27,709.91,712.85,699.37,699.57,17619.95,1252158800
399006.SZ,创业板指,2012-12-28,698.91,707.67,694.77,707.67,14345.2,993614000
399006.SZ,创业板指,2012-12-31,708.24,713.86,703.62,713.86,13917.8,920825700
399006.SZ,创业板指,2013-01-04,717.3,718.39,699.17,705.34,15154,1014482900
399006.SZ,创业板指,2013-01-07,704.37,718.11,702.39,718.11,15829.22,1082847300
399006.SZ,创业板指,2013-01-08,718.43,735.34,716.3,733.14,19833.14,1355681700
399006.SZ,创业板指,2013-01-09,732.01,740.64,727.91,734.51,18678.32,1317545500
399006.SZ,创业板指,2013-01-10,734.31,743.55,734.31,741.18,16211.09,1154167700
399006.SZ,创业板指,2013-01-11,740.9,746.04,730.4,731.59,20569.32,1387646500
399006.SZ,创业板指,2013-01-14,735.65,761.73,735.18,760.55,22010.69,1460532000
399006.SZ,创业板指,2013-01-15,763.63,781.42,763.63,778.6,25882.94,1736690800
399006.SZ,创业板指,2013-01-16,777.04,779.93,762.04,774.49,20057.54,1367364900
399006.SZ,创业板指,2013-01-17,773.79,775.82,767.49,768.31,15815.67,1059885500
399006.SZ,创业板指,2013-01-18,771.31,787.5,771.31,787.39,16637.22,1086070200
399006.SZ,创业板指,2013-01-21,788.07,793.23,783.42,792.6,16241.29,1044662300
399006.SZ,创业板指,2013-01-22,792.31,792.55,769.09,775.14,17303.31,1133176400
399006.SZ,创业板指,2013-01-23,773.74,779.56,765.36,778.48,14057.89,917122800
399006.SZ,创业板指,2013-01-24,778.64,784.32,750.36,757.87,16720.37,1115914700
399006.SZ,创业板指,2013-01-25,757.61,766.78,756.61,762.85,10749.98,725800300
399006.SZ,创业板指,2013-01-28,764.09,784.76,764.09,784.76,12456.33,832896000
399006.SZ,创业板指,2013-01-29,785.76,795.07,785.76,791.67,15013.08,981911700
399006.SZ,创业板指,2013-01-30,791.96,792.77,778.3,783.68,14417.99,957274100
399006.SZ,创业板指,2013-01-31,784.11,784.11,771.15,776.01,13519.12,912401100
399006.SZ,创业板指,2013-02-01,775.11,785.52,772.94,782.36,12554.44,844291900
399006.SZ,创业板指,2013-02-04,783.74,786.56,767.85,771.9,13392.11,915898400
399006.SZ,创业板指,2013-02-05,768.41,781.57,765.97,780.98,11308.11,739433300
399006.SZ,创业板指,2013-02-06,781.32,794.5,781.32,791.26,10775.9,717763100
399006.SZ,创业板指,2013-02-07,792.86,806.31,789.37,805.59,11240.19,715399800
399006.SZ,创业板指,2013-02-08,804.96,824.31,804.96,823.03,13504.16,851324800
399006.SZ,创业板指,2013-02-18,829.66,835.66,825.95,835.28,15841.47,1049658800
399006.SZ,创业板指,2013-02-19,834.97,835.41,816.96,819.71,14588.09,961950100
399006.SZ,创业板指,2013-02-20,819.03,850.86,819.03,850.86,16691.67,1078460900
399006.SZ,创业板指,2013-02-21,846.64,853.27,829.6,839.3,18881.63,1272352300
399006.SZ,创业板指,2013-02-22,837.13,848.16,836.87,838.76,13950.88,958022200
399006.SZ,创业板指,2013-02-25,838.88,857.85,838.88,855.69,15521.52,1013405400
399006.SZ,创业板指,2013-02-26,853.28,865.8,849.94,851.22,19095.38,1187181400
399006.SZ,创业板指,2013-02-27,852.13,856.12,835.94,846.09,15728.19,1008014300
399006.SZ,创业板指,2013-02-28,846.34,861.1,844.2,861.1,16057.69,1035616500
399006.SZ,创业板指,2013-03-01,860.8,885.18,859.83,884.89,21383.83,1369551000
399006.SZ,创业板指,2013-03-04,880.25,888.79,855.05,863.5,21720.94,1380749500
399006.SZ,创业板指,2013-03-05,861.23,888.32,857.54,888.1,17242.8,1077658200
399006.SZ,创业板指,2013-03-06,890.23,905.16,890.23,902.9,21524.63,1340230700
399006.SZ,创业板指,2013-03-07,902.41,902.41,867.87,877.34,19729.74,1217246100
399006.SZ,创业板指,2013-03-08,877.73,882.14,861.81,864.7,13639.06,867151300
399006.SZ,创业板指,2013-03-11,863.12,872.18,858.04,869.15,10446.74,652688200
399006.SZ,创业板指,2013-03-12,869.72,873.47,828.04,839.84,16449.54,1078389400
399006.SZ,创业板指,2013-03-13,835.46,836.28,821.35,834.05,10652.18,715221400
399006.SZ,创业板指,2013-03-14,832.29,845.6,831.57,842.04,9546.54,605163600
399006.SZ,创业板指,2013-03-15,841.71,867.87,839.58,853.91,12735.35,788242800
399006.SZ,创业板指,2013-03-18,852.15,862.82,850.1,852.12,10568.66,661216400
399006.SZ,创业板指,2013-03-19,850.06,854.25,829.19,842.69,10474.88,662898000
399006.SZ,创业板指,2013-03-20,842.71,866.27,842.58,866.27,12451.5,797210600
399006.SZ,创业板指,2013-03-21,867.9,885.98,866.68,882.73,15108.82,936219900
399006.SZ,创业板指,2013-03-22,881.9,884.24,876.92,882,11724.42,733686500
399006.SZ,创业板指,2013-03-25,882.75,884.85,874.01,881.76,10735.08,674497800
399006.SZ,创业板指,2013-03-26,878.56,879.85,862.67,876.36,11288.56,705962700
399006.SZ,创业板指,2013-03-27,876.55,885.77,874.25,882.75,10401.6,643641300
399006.SZ,创业板指,2013-03-28,877.85,877.85,861.65,867.51,11886.97,738580600
399006.SZ,创业板指,2013-03-29,868.09,872.78,860.96,866.46,9101.84,553253300
399006.SZ,创业板指,2013-04-01,866.65,879.92,865.98,877,9972.4,586625200
399006.SZ,创业板指,2013-04-02,875.33,883.15,843.21,845.16,12862.23,745657600
399006.SZ,创业板指,2013-04-03,842.36,845.49,827.27,835.14,9845.92,610694000
399006.SZ,创业板指,2013-04-08,824.78,853.62,817.35,853.48,10564.59,657544300
399006.SZ,创业板指,2013-04-09,854.51,864.12,853.94,861.99,9177.42,570384300
399006.SZ,创业板指,2013-04-10,861.27,861.91,843.1,850.53,8865.51,555680400
399006.SZ,创业板指,2013-04-11,853.14,855.96,847.39,847.78,7235.18,477167900
399006.SZ,创业板指,2013-04-12,847.2,854.22,845.85,846.61,6728.07,437101800
399006.SZ,创业板指,2013-04-15,844.11,845.75,834.01,836.34,6128.64,399310100
399006.SZ,创业板指,2013-04-16,828.94,846.05,824.84,846.05,6647.62,438200500
399006.SZ,创业板指,2013-04-17,845.09,867.51,844.92,867.51,8736.04,529121000
399006.SZ,创业板指,2013-04-18,862.7,876,860.72,873.48,9963.13,608498200
399006.SZ,创业板指,2013-04-19,874.88,895.87,874.88,892.21,13077.4,802840800
399006.SZ,创业板指,2013-04-22,890.93,916.02,889.26,916.02,14337.88,819378700
399006.SZ,创业板指,2013-04-23,916.42,916.54,892.11,893.79,14524.45,848097700
399006.SZ,创业板指,2013-04-24,894.69,925.01,894.69,923.41,15710.85,877287800
399006.SZ,创业板指,2013-04-25,924.22,937.56,903.61,903.63,19587.08,1050592900
399006.SZ,创业板指,2013-04-26,902,904.3,886.4,889.38,12785.02,716070100
399006.SZ,创业板指,2013-05-02,887.08,914.17,883.79,913.65,10506.95,538328600
399006.SZ,创业板指,2013-05-03,916.01,940.28,916.01,939.21,14597.17,791095300
399006.SZ,创业板指,2013-05-06,941.09,962.63,941.09,958.02,18598.53,1034154200
399006.SZ,创业板指,2013-05-07,956.42,964.71,949.84,957.44,15957.88,912256900
399006.SZ,创业板指,2013-05-08,960.98,980.08,960.7,980.08,18857.28,1072361700
399006.SZ,创业板指,2013-05-09,978.94,994.27,978.07,992.16,23758.63,1340896800
399006.SZ,创业板指,2013-05-10,989.15,996.59,977.43,988.3,21310.42,1237103200
399006.SZ,创业板指,2013-05-13,989.37,995.25,978.72,995.11,18306.52,1089468800
399006.SZ,创业板指,2013-05-14,992.62,992.62,971.35,976.33,17409.35,1026255500
399006.SZ,创业板指,2013-05-15,976.95,1012.67,976.95,1012.66,19375.8,1146450600
399006.SZ,创业板指,2013-05-16,1010.95,1034.35,999.49,1009.53,27452.92,1621489600
399006.SZ,创业板指,2013-05-17,1006.47,1029.11,1004.42,1023.4,21290.1,1326333700
399006.SZ,创业板指,2013-05-20,1025.17,1052.7,1025.17,1051.65,27767.13,1689482000
399006.SZ,创业板指,2013-05-21,1049.6,1074.89,1045.46,1073.58,29065.64,1779569000
399006.SZ,创业板指,2013-05-22,1067.44,1067.5,1036.31,1039.81,27248.62,1705007600
399006.SZ,创业板指,2013-05-23,1035.31,1061.53,1033.12,1042.9,22701.94,1414608300
399006.SZ,创业板指,2013-05-24,1044.29,1073.78,1044.29,1073.78,24297.49,1502308200
399006.SZ,创业板指,2013-05-27,1075.82,1091.25,1075.82,1089.72,26457.54,1613226200
399006.SZ,创业板指,2013-05-28,1089.77,1090.16,1055.64,1059,23989.07,1541344500
399006.SZ,创业板指,2013-05-29,1055.6,1067.03,1053.18,1065.96,17909.07,1156945700
399006.SZ,创业板指,2013-05-30,1063,1078.46,1059.83,1073.87,20346.2,1270250700
399006.SZ,创业板指,2013-05-31,1074.48,1086.33,1068.07,1073.02,22499.55,1403282300
399006.SZ,创业板指,2013-06-03,1070.73,1074.82,1050.21,1052.14,21331.23,1266829900
399006.SZ,创业板指,2013-06-04,1049.1,1049.26,1011.4,1022.46,20321.66,1274538800
399006.SZ,创业板指,2013-06-05,1021.02,1038.03,1021.02,1032.76,14973.29,939794300
399006.SZ,创业板指,2013-06-06,1027.05,1031.36,1020.83,1022.13,15174.05,984338300
399006.SZ,创业板指,2013-06-07,1022.56,1039.65,1018.45,1030.14,16621.05,1055789700
399006.SZ,创业板指,2013-06-13,1019.47,1029.28,986.05,1029.28,16138.31,993615600
399006.SZ,创业板指,2013-06-14,1029.93,1069.81,1029.93,1068.15,20003.01,1180368700
399006.SZ,创业板指,2013-06-17,1074.53,1091.91,1068.61,1073.69,23780.83,1347501700
399006.SZ,创业板指,2013-06-18,1073.31,1078.53,1053.32,1072.93,19697.61,1157601300
399006.SZ,创业板指,2013-06-19,1064.74,1070.35,1053.8,1067.63,17854.93,1074314600
399006.SZ,创业板指,2013-06-20,1060.38,1067.95,1027.84,1029.53,18814.15,1154061700
399006.SZ,创业板指,2013-06-21,1007.87,1030.13,988.22,1025.5,17502.57,1138966100
399006.SZ,创业板指,2013-06-24,1023.22,1023.22,961.84,971.45,19105.26,1262382600
399006.SZ,创业板指,2013-06-25,958.35,991.64,903.67,984.75,23112.78,1531776700
399006.SZ,创业板指,2013-06-26,984.94,1039.01,984.88,1038.98,26334.16,1690314800
399006.SZ,创业板指,2013-06-27,1043.66,1063.02,1020.46,1022.5,28082.2,1766664800
399006.SZ,创业板指,2013-06-28,1012.64,1037.42,1002.19,1011.66,19117.44,1238792500
399006.SZ,创业板指,2013-07-01,1011.27,1055.84,1005.8,1055.84,19904.76,1247459400
399006.SZ,创业板指,2013-07-02,1056.91,1086.4,1056.91,1083.25,26463.34,1579075800
399006.SZ,创业板指,2013-07-03,1079.65,1108.49,1065.51,1104.58,27607.48,1616807100
399006.SZ,创业板指,2013-07-04,1097.77,1105.79,1085.4,1087.9,24740.08,1485273100
399006.SZ,创业板指,2013-07-05,1087.69,1091.82,1057.13,1057.27,21923.59,1340804300
399006.SZ,创业板指,2013-07-08,1035.94,1057.04,1015.67,1030.6,18990.88,1258224300
399006.SZ,创业板指,2013-07-09,1028.56,1051.51,1026.46,1050.72,16838.22,1055729300
399006.SZ,创业板指,2013-07-10,1049.21,1069.39,1048.73,1068.86,19681.97,1216010100
399006.SZ,创业板指,2013-07-11,1066.7,1082.78,1057.44,1080.78,21739.34,1395076300
399006.SZ,创业板指,2013-07-12,1079.33,1117.69,1077.31,1096.3,25711.36,1548115000
399006.SZ,创业板指,2013-07-15,1096.19,1139.57,1096.19,1139.57,29363.38,1735619600
399006.SZ,创业板指,2013-07-16,1141.57,1153.07,1129.74,1143.19,27951.02,1716945000
399006.SZ,创业板指,2013-07-17,1140.73,1149.47,1118.85,1129.48,28429.38,1759820800
399006.SZ,创业板指,2013-07-18,1124.79,1138.09,1118.63,1127.97,25474.95,1621418700
399006.SZ,创业板指,2013-07-19,1125.77,1156.09,1116.01,1116.01,29472.65,1843352800
399006.SZ,创业板指,2013-07-22,1109.95,1153.77,1107.34,1153.77,25835.34,1587872900
399006.SZ,创业板指,2013-07-23,1161.08,1179.46,1160.45,1178.59,32615.87,1992865200
399006.SZ,创业板指,2013-07-24,1181.36,1208.13,1177.59,1203.31,34708.64,2095897200
399006.SZ,创业板指,2013-07-25,1205.62,1207.23,1148.81,1150.39,33801.04,2011037600
399006.SZ,创业板指,2013-07-26,1150.25,1166.21,1133.16,1158.35,24185.32,1441168800
399006.SZ,创业板指,2013-07-29,1155.81,1168.47,1136.4,1136.98,23761.2,1399133400
399006.SZ,创业板指,2013-07-30,1137.15,1147.02,1095.65,1124.1,22088.37,1341551700
399006.SZ,创业板指,2013-07-31,1126.1,1143.37,1117.34,1134.02,18354.39,1135230700
399006.SZ,创业板指,2013-08-01,1135.45,1191.12,1135.45,1190.11,27429.8,1689192200
399006.SZ,创业板指,2013-08-02,1196.17,1208.32,1187.31,1188.85,31209.89,1951789200
399006.SZ,创业板指,2013-08-05,1186.73,1202.83,1182.54,1202.83,25389.41,1624466900
399006.SZ,创业板指,2013-08-06,1202.09,1219.12,1200.69,1211.78,28006.71,1697066400
399006.SZ,创业板指,2013-08-07,1208.5,1209.37,1173.26,1175.7,27025.33,1653390900
399006.SZ,创业板指,2013-08-08,1172.09,1195.92,1165.32,1185.95,21070.54,1298011500
399006.SZ,创业板指,2013-08-09,1185.64,1194.78,1153.45,1172.52,23022.67,1422293200
399006.SZ,创业板指,2013-08-12,1174.09,1185.37,1146.02,1161.87,23048.91,1433827200
399006.SZ,创业板指,2013-08-13,1161.49,1180.61,1151.68,1172.33,20796.63,1335381200
399006.SZ,创业板指,2013-08-14,1175.63,1186.29,1160.02,1180.66,25033.85,1620246700
399006.SZ,创业板指,2013-08-15,1177.85,1184.4,1165.77,1167.09,23629.23,1519221400
399006.SZ,创业板指,2013-08-16,1158.96,1178.84,1131.44,1132.09,24698.32,1594667800
399006.SZ,创业板指,2013-08-19,1126.64,1172.03,1125.59,1171.4,21206.25,1307391000
399006.SZ,创业板指,2013-08-20,1170.99,1180.99,1164.38,1175.78,24397.28,1534898000
399006.SZ,创业板指,2013-08-21,1173.61,1185.54,1169.49,1181.34,22532.61,1420558100
399006.SZ,创业板指,2013-08-22,1180.19,1204.59,1178.41,1197.13,25670.36,1558273700
399006.SZ,创业板指,2013-08-23,1200.68,1225.89,1188.82,1219.82,32292.45,1847556800
399006.SZ,创业板指,2013-08-26,1220.98,1241.47,1220.58,1238.17,26959.39,1547578800
399006.SZ,创业板指,2013-08-27,1238.27,1251.04,1226.38,1250.75,25907.14,1510160300
399006.SZ,创业板指,2013-08-28,1244.01,1253.4,1228,1228,29987.18,1690863200
399006.SZ,创业板指,2013-08-29,1224.61,1236.45,1217.52,1226.3,21806.22,1245920900
399006.SZ,创业板指,2013-08-30,1221.87,1226.36,1181.89,1185.15,25330.36,1547475100
399006.SZ,创业板指,2013-09-02,1179.32,1210.53,1178.01,1210.19,17221.8,991055800
399006.SZ,创业板指,2013-09-03,1217.77,1234.59,1214.3,1234.59,19774.69,1085067400
399006.SZ,创业板指,2013-09-04,1233.5,1245.78,1227.32,1236.35,21525.07,1187865200
399006.SZ,创业板指,2013-09-05,1233.82,1267.53,1233.26,1267.26,25634.56,1369214200
399006.SZ,创业板指,2013-09-06,1267.84,1288.26,1261.57,1282.75,26119.63,1453753300
399006.SZ,创业板指,2013-09-09,1282.65,1283.7,1258.13,1275.91,28535.41,1554532900
399006.SZ,创业板指,2013-09-10,1277.87,1278.04,1254.01,1263.59,26942.61,1493938200
399006.SZ,创业板指,2013-09-11,1256.66,1256.66,1216.37,1220.7,26570.35,1620815600
399006.SZ,创业板指,2013-09-12,1215.69,1236.59,1211.6,1220.63,17855.04,1058230600
399006.SZ,创业板指,2013-09-13,1221.15,1256.04,1210.4,1253.45,20388.63,1119316500
399006.SZ,创业板指,2013-09-16,1254.47,1297.64,1254.47,1278.8,24339.53,1243570100
399006.SZ,创业板指,2013-09-17,1279.26,1285.63,1267.71,1269.36,21436.21,1153602200
399006.SZ,创业板指,2013-09-18,1268.34,1292.33,1262.33,1289.64,20341.11,1122657100
399006.SZ,创业板指,2013-09-23,1292.76,1326.41,1291.33,1326.09,26553.44,1501086500
399006.SZ,创业板指,2013-09-24,1325.89,1340.52,1310.33,1328.4,29200.13,1621336400
399006.SZ,创业板指,2013-09-25,1324.19,1344.39,1320.11,1323.04,26173.96,1411535100
399006.SZ,创业板指,2013-09-26,1318.52,1332.12,1301.14,1306.34,24308.91,1317077400
399006.SZ,创业板指,2013-09-27,1305.51,1330.69,1301.48,1323.76,23197.8,1284152700
399006.SZ,创业板指,2013-09-30,1329.56,1368.66,1329.56,1367.91,22024.21,1127196600
399006.SZ,创业板指,2013-10-08,1376.37,1389.73,1363.9,1387.66,28890.83,1430774900
399006.SZ,创业板指,2013-10-09,1385.96,1418.48,1382.1,1415.83,31598.17,1571279200
399006.SZ,创业板指,2013-10-10,1422.36,1423.97,1377.32,1378.15,35573.19,1759510000
399006.SZ,创业板指,2013-10-11,1377.98,1386.54,1357.49,1379.9,30153.47,1541838500
399006.SZ,创业板指,2013-10-14,1374.47,1394.34,1370.72,1393.6,29836.7,1592905800
399006.SZ,创业板指,2013-10-15,1397.21,1409.5,1378.81,1389.75,32699.95,1742488200
399006.SZ,创业板指,2013-10-16,1393.01,1393.1,1323.87,1335.1,31582.32,1629406500
399006.SZ,创业板指,2013-10-17,1339.31,1355.65,1317.75,1322.99,29471.26,1622718600
399006.SZ,创业板指,2013-10-18,1327.1,1353.97,1327.1,1349.94,24821.76,1340597000
399006.SZ,创业板指,2013-10-21,1358.88,1403.11,1358.88,1400.97,31820.21,1734715000
399006.SZ,创业板指,2013-10-22,1401.47,1408.46,1348.69,1350.47,40047.5,2190461800
399006.SZ,创业板指,2013-10-23,1336.23,1336.23,1293.82,1311.23,31975.9,1791176400
399006.SZ,创业板指,2013-10-24,1307.11,1319.37,1287.88,1295.93,22412.68,1219703700
399006.SZ,创业板指,2013-10-25,1298.72,1304.49,1255.59,1269.17,26000.59,1450006400
399006.SZ,创业板指,2013-10-28,1264.14,1286,1262.34,1279.05,21853.79,1229811500
399006.SZ,创业板指,2013-10-29,1276.27,1292.97,1205,1261.68,29907.23,1747513000
399006.SZ,创业板指,2013-10-30,1256.24,1274.34,1251.01,1273.29,23099.46,1277689900
399006.SZ,创业板指,2013-10-31,1266.56,1266.56,1232.4,1235.56,21578.76,1196645600
399006.SZ,创业板指,2013-11-01,1227.69,1233.57,1198.81,1221.96,21308.02,1166615400
399006.SZ,创业板指,2013-11-04,1217.28,1240.88,1216.85,1222.46,18139.62,1009094100
399006.SZ,创业板指,2013-11-05,1217.64,1260.37,1208.35,1260.03,21556.76,1231291400
399006.SZ,创业板指,2013-11-06,1255.47,1277.43,1241.76,1241.79,25085.13,1386919700
399006.SZ,创业板指,2013-11-07,1234.24,1250.57,1219.31,1224.05,18638.21,1082757100
399006.SZ,创业板指,2013-11-08,1215.68,1226.32,1204.52,1211.11,17887.41,1002741700
399006.SZ,创业板指,2013-11-11,1208.26,1223.77,1191.18,1212.69,16533.17,915137300
399006.SZ,创业板指,2013-11-12,1213.31,1233.19,1209.54,1228.35,20715.92,1184908800
399006.SZ,创业板指,2013-11-13,1226.53,1236.39,1210.66,1212.08,20988.62,1189671900
399006.SZ,创业板指,2013-11-14,1207.45,1251.77,1200.71,1249.67,26829.19,1471183500
399006.SZ,创业板指,2013-11-15,1248.26,1287.08,1248.07,1269.05,32555.86,1759211000
399006.SZ,创业板指,2013-11-18,1275.55,1295.21,1275.55,1291.15,30896.44,1737280200
399006.SZ,创业板指,2013-11-19,1293.06,1312.07,1289.91,1298.17,30573.38,1725494800
399006.SZ,创业板指,2013-11-20,1299.68,1303.45,1283.66,1299.26,26687.57,1499928600
399006.SZ,创业板指,2013-11-21,1295.93,1304.74,1288.21,1298.95,28426.13,1551061400
399006.SZ,创业板指,2013-11-22,1298.47,1300.96,1283.88,1295.07,25550.04,1378526000
399006.SZ,创业板指,2013-11-25,1290.84,1305.23,1283.66,1293.8,25799.73,1361677800
399006.SZ,创业板指,2013-11-26,1291.62,1299.67,1280.01,1291.85,28137.74,1463295300
399006.SZ,创业板指,2013-11-27,1290.19,1336.17,1288.58,1329.48,34545.84,1731491800
399006.SZ,创业板指,2013-11-28,1333.05,1342.82,1331.45,1336.66,33145.3,1711256600
399006.SZ,创业板指,2013-11-29,1335.63,1369.12,1335.63,1366.83,39800.76,2007789400
399006.SZ,创业板指,2013-12-02,1296.7,1317.69,1253.34,1253.93,39743.9,2246403200
399006.SZ,创业板指,2013-12-03,1223.38,1261.77,1198.06,1255.33,33871.62,1922999200
399006.SZ,创业板指,2013-12-04,1249.59,1276.06,1240.08,1240.29,30552.02,1750851200
399006.SZ,创业板指,2013-12-05,1234.5,1236.1,1200.46,1202.07,27278.83,1590243000
399006.SZ,创业板指,2013-12-06,1196.32,1215.49,1194.75,1206.78,20512.67,1184787700
399006.SZ,创业板指,2013-12-09,1211.39,1241.77,1211.39,1241.72,22353.35,1227414600
399006.SZ,创业板指,2013-12-10,1244.57,1249.36,1227.06,1231.92,22076.48,1257379200
399006.SZ,创业板指,2013-12-11,1230.78,1255.06,1226.58,1244.51,21532.59,1184854400
399006.SZ,创业板指,2013-12-12,1242.15,1285.27,1238.95,1279.32,26085.53,1371161400
399006.SZ,创业板指,2013-12-13,1274.17,1286.72,1268.65,1278.14,24546.9,1340904500
399006.SZ,创业板指,2013-12-16,1279.06,1293.94,1266.94,1279.96,26431.79,1469919200
399006.SZ,创业板指,2013-12-17,1278.53,1282.17,1248.82,1267.67,23406.49,1369590900
399006.SZ,创业板指,2013-12-18,1267.77,1267.77,1245.96,1256,21614.48,1254833700
399006.SZ,创业板指,2013-12-19,1253.43,1281.82,1253.43,1256.08,22139.76,1216873000
399006.SZ,创业板指,2013-12-20,1255.82,1266.03,1246.39,1253.71,19358.6,1088787600
399006.SZ,创业板指,2013-12-23,1251.41,1253.67,1224.99,1242.81,20263.74,1140558900
399006.SZ,创业板指,2013-12-24,1242,1264.72,1241.91,1258.82,21672.4,1216029200
399006.SZ,创业板指,2013-12-25,1262,1288.85,1258.41,1288.34,28048.33,1546645200
399006.SZ,创业板指,2013-12-26,1290.87,1297.47,1268.14,1269.54,29526.12,1596842100
399006.SZ,创业板指,2013-12-27,1265.08,1297.62,1265.08,1294.3,28802.89,1642874100
399006.SZ,创业板指,2013-12-30,1294.42,1307.99,1292.83,1307.99,29918.08,1724256000
399006.SZ,创业板指,2013-12-31,1302.67,1309.34,1288.94,1304.44,25925.11,1467001000
399006.SZ,创业板指,2014-01-02,1302.3,1333.1,1299.34,1333,28859.39,1637614200
399006.SZ,创业板指,2014-01-03,1332.35,1355.12,1331.97,1352.84,33475.25,1911666200
399006.SZ,创业板指,2014-01-06,1350.31,1354.15,1322.72,1323.33,30196.23,1702757200
399006.SZ,创业板指,2014-01-07,1315.44,1355.4,1312.27,1352.28,25625.23,1488436300
399006.SZ,创业板指,2014-01-08,1363.31,1409.21,1363.31,1405.02,42087.68,2249287800
399006.SZ,创业板指,2014-01-09,1401.8,1423.84,1379.65,1380.24,39430.13,2065347000
399006.SZ,创业板指,2014-01-10,1373.52,1385.86,1347.61,1353.3,24539.4,1386138200
399006.SZ,创业板指,2014-01-13,1352.01,1374.15,1349.25,1362.79,22095.71,1230728900
399006.SZ,创业板指,2014-01-14,1364.8,1400.92,1364.8,1400.92,26575.87,1525289100
399006.SZ,创业板指,2014-01-15,1399.67,1417.42,1397.95,1415.32,30011.8,1694526400
399006.SZ,创业板指,2014-01-16,1415.57,1423.12,1392.01,1395.16,31597.4,1745599200
399006.SZ,创业板指,2014-01-17,1395.03,1411.55,1391.62,1395.51,28223.37,1581039000
399006.SZ,创业板指,2014-01-20,1393.88,1400.94,1362.45,1372.74,28485.31,1620271100
399006.SZ,创业板指,2014-01-21,1370.69,1407.45,1370.69,1407.15,32114.01,1758237800
399006.SZ,创业板指,2014-01-22,1407.46,1432,1407.46,1431.74,39733.31,2080598600
399006.SZ,创业板指,2014-01-23,1433.7,1472.34,1433.17,1461.53,44890.75,2279910600
399006.SZ,创业板指,2014-01-24,1458.21,1493.64,1455.95,1484.43,44243.62,2209332800
399006.SZ,创业板指,2014-01-27,1477.46,1500.46,1465.14,1477.67,41782.99,2045062800
399006.SZ,创业板指,2014-01-28,1476.59,1486.42,1448.47,1471.34,34476.28,1654149200
399006.SZ,创业板指,2014-01-29,1472.54,1497.72,1469.58,1496.53,34668.82,1650682100
399006.SZ,创业板指,2014-01-30,1494.12,1507.87,1486.82,1495.98,32870.33,1484335000
399006.SZ,创业板指,2014-02-07,1489.05,1532.82,1483.69,1532.69,34163.18,1589229500
399006.SZ,创业板指,2014-02-10,1536.99,1557.03,1525.94,1553.42,46050.72,2168249800
399006.SZ,创业板指,2014-02-11,1550.62,1559.77,1506.04,1527.15,47991.3,2292798800
399006.SZ,创业板指,2014-02-12,1527.1,1540.33,1513.91,1539.97,44951.67,2131922800
399006.SZ,创业板指,2014-02-13,1537.26,1539.66,1484.42,1485.13,47121.5,2206573200
399006.SZ,创业板指,2014-02-14,1484.56,1516.43,1475.95,1515.78,37157.06,1761382400
399006.SZ,创业板指,2014-02-17,1521.17,1559.12,1521.17,1558.62,46446.27,2174495400
399006.SZ,创业板指,2014-02-18,1558.74,1561.77,1539.21,1545.34,47633.11,2231941800
399006.SZ,创业板指,2014-02-19,1544.64,1551.88,1524.39,1544.4,42963.5,2064887800
399006.SZ,创业板指,2014-02-20,1545.26,1545.51,1504.17,1515.16,40257.71,1889640800
399006.SZ,创业板指,2014-02-21,1512.17,1526.03,1503.81,1519.67,31613.43,1433486300
399006.SZ,创业板指,2014-02-24,1517.97,1542.31,1510.46,1540.03,37284,1635371200
399006.SZ,创业板指,2014-02-25,1543.97,1571.4,1460.41,1472.69,57281.67,2524833600
399006.SZ,创业板指,2014-02-26,1452.06,1468,1415.25,1465.99,36270.12,1670733800
399006.SZ,创业板指,2014-02-27,1467.27,1496.62,1410.97,1414.66,38015.37,1727136200
399006.SZ,创业板指,2014-02-28,1410.4,1436.88,1393,1434.89,29443.13,1332136300
399006.SZ,创业板指,2014-03-03,1433.9,1466.23,1431.14,1465.14,29790.13,1323494600
399006.SZ,创业板指,2014-03-04,1462.26,1475.5,1446.27,1460.45,30992.73,1326934300
399006.SZ,创业板指,2014-03-05,1467.06,1471.04,1454.94,1464.58,28520.04,1267336100
399006.SZ,创业板指,2014-03-06,1461.12,1464.41,1427,1462.53,31236.17,1320171300
399006.SZ,创业板指,2014-03-07,1463.93,1477.96,1453.63,1460.61,30562.63,1319519600
399006.SZ,创业板指,2014-03-10,1446.06,1446.06,1404.59,1407.07,27597.05,1339852500
