,债券简称,成交净价(元),最新收益率(%),涨跌(BP),加权收益率(%),交易量(亿)
1518,19招商局MTN004A,100.69,6.8673,0.74,6.8673,
1519,20京城建MTN001,100.00,6.8739,0.12,6.8739,
1520,20浙商银行CD003,97.64,2.9499,-15.02,2.9499,
1521,18宁波轨交MTN001,101.74,3.7000,0.22,3.7011,
1522,17望城经开PPN001,101.40,5.0771,-108.9,5.0771,
1523,20黄石众邦PPN001,100.37,5.2826,-10.96,5.2826,
1524,19新投MTN003,99.82,4.7000,11.25,4.6981,
1525,20日照港SCP004,99.61,3.7000,,3.6959,
1526,20北京国资SCP002,99.99,2.8034,30.14,2.8034,
1527,18越秀集团MTN004,100.72,3.3253,-16.47,3.3200,
1528,20南航股MTN001,98.80,3.7025,-1.0,3.7000,
1529,16珠海港MTN001,100.13,3.7073,,3.7137,
1530,20滁州城投SCP001,99.73,3.6600,-14.0,3.6563,
1531,18陕交建MTN003,101.14,8.0180,-0.12,8.0174,
1532,17乌城投MTN001,102.77,8.2160,0.09,8.2114,
1533,18苏国信MTN002B,102.66,3.6600,-17.0,3.6611,
1534,16镜湖停车场债,59.34,5.1000,22.0,5.0700,
1535,20中国银行CD085,97.79,2.9800,1.0,2.9800,
1536,20交通银行CD203,97.07,3.0000,,3.0000,
1537,20河北债39,101.64,3.9100,,3.9100,
1538,20大同煤矿SCP017,96.84,12.0000,-0.01,11.9867,
1539,18大同煤矿MTN002,97.84,11.9999,-0.01,11.9847,
1540,20北京银行CD022,97.53,2.9498,-35.01,2.9498,
1541,19淄博城运MTN002,100.77,3.8200,-7.63,3.8219,
1542,20青岛城投MTN004,100.36,4.0180,-8.18,4.0186,
1543,18九龙园PPN001,100.41,5.0846,-7.21,5.0846,
1544,19中信证券金融债01,100.20,3.4400,-31.32,3.4400,
1545,19达州投资PPN001,102.16,5.8072,6.16,5.8091,
1546,20邯郸城投SCP002,99.85,3.7657,,3.7328,
1547,17济宁银行二级01,99.81,5.7291,10.28,5.7288,
1548,18抚州投资MTN002,101.68,5.6118,0.25,5.6118,
1549,20华发集团SCP019,99.56,3.7400,-5.77,3.7400,
1550,15九江银行二级,99.05,5.1180,2.76,5.1174,
1551,15三峡银行二级,99.04,5.2115,3.01,5.2110,
1552,19国新控股MTN001,100.56,3.7917,-1.66,3.7900,
1553,16淮北建投PPN002,100.20,5.8302,-0.5,5.8293,
1554,18国电MTN002,100.64,3.3000,-5.64,3.2975,
1555,19荆门城投PPN001,100.01,4.9800,-2.14,4.9800,
1556,17乌城投MTN002,102.55,7.6801,0.72,7.6805,
1557,17广州银行二级,100.00,4.7949,3.32,4.7949,
1558,20昆明轨道SCP003,99.87,3.7105,0.1,3.7105,
1559,16金谷农商二级01,99.64,4.9695,,4.9695,
1560,20宁波银行小微债01,98.85,3.4624,-0.52,3.4600,
1561,20富滇银行三农债,100.00,3.9798,-0.01,3.9798,
1562,20中电投MTN008,97.50,5.6978,,5.6978,
1563,16常德城投MTN002,99.45,3.8649,-3.51,3.8600,
1564,14芜湖县建投债,20.28,5.1000,70.31,5.1106,
1565,20上海银行CD103,97.81,3.2499,1.0,3.2499,
1566,20晋江城投债02,102.06,4.7500,1.0,4.7500,
1567,20浦发银行CD369,97.86,2.8501,-38.0,2.8501,
1568,20莞鑫1A1,100.00,,,,
1569,20中铁股MTN001A,98.58,2.9697,-3.9,2.9720,
1570,19华润控股MTN001,100.05,3.6033,-3.7,3.6000,
1571,18青岛12,102.60,3.3700,2.0,3.3700,
1572,20北京债30,99.41,3.2100,,3.2098,
1573,19三峡平湖MTN001,100.32,4.3850,-8.72,4.3850,
1574,20常城建SCP010,99.48,3.5000,-12.18,3.4927,
1575,19宜春发展MTN001,100.18,4.0348,-7.24,4.0341,
1576,16江门滨江PPN001,100.00,4.8242,7.53,4.8242,
1577,20合建投MTN001,98.07,4.0185,-21.15,4.0193,
1578,20江北公投SCP001,99.90,3.9695,-9.98,3.9695,
1579,16蓉城地铁MTN001,100.07,6.8129,,6.8129,
1580,18兴业绿色金融01,100.75,3.1000,-6.01,3.0977,
1581,20江苏银行CD228,96.94,3.1500,-14.71,3.1500,
1582,19东航股MTN001,100.16,3.5543,,3.5522,
1583,17阜宁债,81.26,5.0000,-20.38,5.0000,
1584,18天士力MTN002,99.46,7.9999,155.71,7.9966,
1585,20盐城高新CP002,99.57,5.0059,5.17,4.9993,
1586,19龙南建投债01,101.72,6.9150,-1.38,6.9150,
1587,17武汉地铁GN001,101.91,4.5619,,4.5612,
1588,20大同煤矿SCP014,99.36,5.8788,4.87,5.8788,
1589,20北京银行CD169,96.89,3.2100,,3.2100,
1590,20首创集MTN002,99.81,3.8581,18.07,3.8591,
1591,16渝高速集MTN002,100.13,3.3920,-6.39,3.3960,
1592,18中化工MTN004,100.30,3.7456,-0.01,3.7501,
1593,15渝悦投债,40.62,4.1944,-2.03,4.1944,
1594,16南京高新MTN001,99.88,3.7000,-11.48,3.7018,
1595,20河北债14,95.62,3.9900,-2.5,3.9900,
1596,20中粮SCP002,100.00,2.0033,-19.81,2.0033,
1597,20阳煤CP001,100.00,3.1543,-174.57,3.1685,
1598,18浦口城乡PPN002,100.00,6.6535,27.3,6.6535,
1599,17烟台银行二级01,99.99,5.0461,,5.0470,
1600,20长沙经开MTN001,99.50,4.1158,-0.51,4.1158,
1601,14青交投MTN001,102.28,3.3939,-31.86,3.3949,
1602,20惠沄ABN003优先A1,99.38,,,,
1603,19中金公司金融债01,99.73,3.5500,-1.04,3.5500,
1604,20龙岩投资SCP003,100.00,4.1995,,4.1995,
1605,16宜城建投债,59.90,5.5445,-0.94,5.5426,
1606,20西江SCP008,99.20,5.5000,,5.5000,
1607,17清浦城投债,78.14,7.9019,,7.9019,
1608,16附息国债19,91.66,3.7800,,3.7867,
1609,19南通经开PPN001,101.08,4.2500,,4.2500,
1610,18云锡MTN001,100.65,4.1610,,4.1610,
1611,16金地MTN001,100.06,3.3000,1.0,3.3000,
1612,18招金MTN001,100.52,3.6152,-0.96,3.6152,
1613,18豫能化MTN005,28.46,301.4595,1950.31,305.7775,
1614,17高密专项债,80.99,5.3313,0.44,5.3297,
1615,20湘电广MTN001,98.19,4.7500,,4.7500,
1616,20民生银行CD533,97.83,2.9300,-20.0,2.9300,
1617,19徽商银行01,100.28,3.2758,-0.42,3.2758,
1618,19兖矿MTN002,100.66,3.9106,-3.94,3.9106,
1619,19华能集MTN002A,100.67,6.9158,,6.9158,
1620,13国开22,102.08,3.2000,-8.0,3.2000,
1621,20成都环境MTN001,96.86,3.9128,1.51,3.8967,
1622,16农发03,100.02,2.6149,-10.5,2.6984,
1623,19招商局MTN006A,100.15,6.4760,-0.15,6.4760,
1624,20首钢SCP007,99.68,3.3501,-10.12,3.3501,
1625,16附息国债17,98.41,3.0492,1.0,3.0492,
1626,19华兴银行二级,99.36,5.2909,-23.38,5.2916,
1627,20兰州城投PPN007,102.21,4.6426,-23.17,4.6426,
1628,20国际港务SCP015,100.02,3.2999,,3.2999,
1629,20西安银行二级01,96.66,4.7407,2.54,4.7407,
1630,20农业银行CD144,97.80,2.9700,-13.67,2.9700,
1631,19首创集团可续期债01,98.95,4.5502,13.73,4.5500,
1632,16蓉城交投PPN001,99.82,3.8685,-2.5,3.8685,
1633,20汉口银行CD023,97.56,3.1500,-35.0,3.1500,
1634,18新海连MTN001,100.40,6.5820,37.94,6.5810,
1635,20扬州化工PPN001,100.49,6.2424,,6.2412,
1636,18深圳高速MTN001,100.54,3.1980,,3.1940,
1637,16津城建MTN001,98.51,7.0088,0.89,7.0088,
1638,19贵州高速MTN001,100.46,7.5716,,7.5716,
1639,20晋路桥SCP003,100.03,4.7587,-4.07,4.7720,
1640,18太钢MTN001,100.42,3.3877,-12.83,3.3877,
1641,19淮安新城PPN002,100.34,5.5912,-28.0,5.5912,
1642,19广投金控MTN004,99.56,4.9408,0.19,4.9408,
1643,20华夏银行CD120,97.94,2.8001,-20.0,2.8001,
1644,18江苏债12,100.68,2.8397,1.0,2.8397,
1645,20随州城建MTN002,97.70,4.7902,18.94,4.7902,
1646,18如皋经开PPN001,100.47,4.7971,-90.17,4.7971,
1647,19汉中城投MTN001,99.51,5.6500,1.0,5.6500,
1648,19桂投资MTN001,100.00,4.0705,-5.46,4.0705,
1649,18哈尔滨投MTN001,99.90,5.1000,,5.1000,
1650,20兴业银行CD500,99.25,2.9002,-23.98,2.9002,
1651,20中材科技SCP004,99.96,2.7495,,2.7495,
1652,20新都兴城MTN001,100.00,5.7998,1.0,5.7998,
1653,19南昌工业MTN001,100.28,4.5000,1.0,4.5000,
1654,15锡山债,40.54,4.4539,4.76,4.4515,
1655,17附息国债01,100.05,2.8300,-5.0,2.8300,
1656,20中化工SCP009,99.32,3.5102,-0.98,3.5102,
1657,20渝惠通PPN001,98.15,5.1418,,5.1418,
1658,20镇国投SCP008,99.92,4.8109,11.27,4.8109,
1659,20新郑政通PPN002,99.79,5.2741,,5.2741,
1660,20望舒ABN004优先,99.73,,,,
1661,20南电MTN001,99.64,3.4800,5.0,3.4800,
1662,19苏国信MTN002,100.08,3.5200,-17.68,3.5200,
1663,20粤交投SCP002,99.90,3.1797,-0.08,3.1797,
1664,20杭金投MTN001,98.98,4.1771,0.05,4.1771,
1665,20天风证券CP006,100.00,3.4195,1.0,3.4195,
1666,20江苏银行CD224,96.97,3.1213,-10.87,3.1213,
1667,18宜昌绿色债NPB,100.00,6.2002,0.08,6.2002,
1668,20恒逸MTN003,99.97,7.0160,-0.35,7.0160,
1669,20四川债72,96.41,3.8958,,3.8958,
1670,20中建六局MTN002,100.00,7.2706,,7.2706,
1671,19昆山银桥PPN001,100.69,4.6451,,4.6451,
1672,20津融投资SCP003,98.80,10.0000,0.01,10.0000,
1673,20元石保理ABN004优先,95.62,,,,
1674,16郑州银行二级01,100.19,4.0633,0.13,4.0633,
1675,19海安开投MTN001,101.90,5.7717,2.43,5.7717,
1676,19西宁经开MTN001,99.79,5.9857,57.94,5.8911,
1677,17泰华信MTN001,98.26,8.9474,16.96,8.9474,
1678,20临沂城发PPN001,97.62,4.5779,0.37,4.5779,
1679,17岳阳惠华债02,81.56,4.9321,23.21,4.9321,
1680,18舟城投债01,103.95,4.4355,,4.4343,
1681,18株洲高科MTN001,103.67,5.4027,-68.64,5.4015,
1682,17农发04,101.74,3.2200,-5.08,3.2443,
1683,16汉口银行二级,100.10,4.4810,-1.78,4.4810,
1684,16宁化工MTN001,100.15,7.5975,0.34,7.5975,
1685,20兖矿SCP004,99.78,3.7099,1.0,3.7099,
1686,20潞安MTN005,99.32,4.7700,1.0,4.7713,
1687,18鲁宏桥MTN001,96.70,22.0001,,22.0468,
1688,17武进经发PPN001,100.59,4.3733,-16.51,4.3733,
1689,20南电MTN007,95.93,3.7700,-4.0,3.7700,
1690,16华通国资PPN004,99.67,4.6000,,4.6034,
1691,18川水电MTN001,100.48,3.6611,2.55,3.6611,
1692,16武汉地铁可续期01,94.50,6.8992,3.02,6.8992,
1693,17余姚城投MTN001,101.90,3.8968,-7.69,3.8984,
1694,20湘高速PPN003,97.50,4.3000,1.0,4.3000,
1695,19深圳创投MTN004,99.95,3.8037,-3.63,3.8000,
1696,19中电投MTN015A,99.75,3.5163,,3.5182,
1697,18徐矿MTN001,101.20,4.0888,-1.12,4.0871,
1698,20中原环保MTN001,97.26,4.3037,34.04,4.3037,
1699,20深圳水务CP003,99.76,3.3000,-23.55,3.3000,
1700,20库尔勒SCP001,99.19,5.4920,,5.4920,
1701,19国宏投资MTN001,100.67,4.9526,1.58,4.9518,
1702,20徽商银行CD128,98.49,3.0499,-5.01,3.0499,
1703,20九江置地CP002,99.49,4.4352,,4.4326,
1704,19紫金矿业MTN001B,100.42,4.1517,-15.83,4.1517,
1705,20国药租赁SCP006,99.56,3.6299,-1.99,3.6299,
1706,19株国投MTN001,101.07,4.5162,-17.08,4.5167,
1707,17黄岩债02,81.65,5.1964,-10.21,5.2000,
1708,18华润医药MTN001,100.62,3.2558,-23.87,3.2558,
1709,16中核工MTN001,100.04,6.3758,-0.89,6.3750,
1710,19新长宁MTN001,100.30,3.8984,-10.76,3.8984,
1711,18渤海银行02,100.47,3.5199,-0.48,3.5199,
1712,19义乌国资MTN001,100.35,3.9043,-7.92,3.9004,
1713,20平高SCP003,99.82,3.6500,-21.08,3.6500,
1714,18天业GN001,99.94,4.9999,,4.9941,
1715,20鹤壁投资MTN002,100.59,5.2200,,5.2200,
1716,19鹰潭投资MTN001,100.50,4.6228,2.68,4.6228,
1717,20中信银行(防疫专项)CD017,97.44,2.7001,,2.7001,
1718,19苏国资MTN001,100.29,3.3953,,3.4001,
1719,16鄞州城建MTN002,100.40,3.6609,-15.9,3.6555,
1720,20山东航空MTN001,97.33,4.2000,-3.23,4.1986,
1721,20昆仑燃气MTN001,96.71,3.9128,-9.72,3.9100,
1722,20四川发电MTN002,98.98,7.5145,0.56,7.5143,
1723,20丹投CP001,99.79,5.1998,,5.1919,
1724,20四川路桥CP001,99.78,3.6267,-14.15,3.6099,
1725,18芜湖建设MTN001,103.31,4.1922,0.22,4.1922,
1726,17连云城建MTN001,102.23,4.2338,3.01,4.2338,
1727,19云能投MTN004,99.67,4.3204,,4.3204,
1728,20哈尔滨投CP002,99.74,4.5822,-3.86,4.5822,
1729,16渝高速MTN001,100.00,3.4004,20.05,3.4004,
1730,18名城建设MTN002,104.24,4.1076,,4.1064,
1731,14京汽MTN001,101.69,3.3246,-1.08,3.3246,
1732,19瓯海经投债,101.05,5.0772,-14.56,5.0800,
1733,16皖交通MTN001A,100.07,3.0711,-21.88,3.0499,
1734,18新湖中宝MTN001,97.40,15.6398,,15.6217,
1735,19简阳现代MTN001,100.12,5.4641,,5.4641,
1736,14国开10,100.85,2.6999,-5.38,2.6999,
1737,20冀交投SCP004,99.84,3.3796,,3.3796,
1738,19津渤海MTN002,98.96,5.4307,87.88,5.4307,
1739,18申迪MTN001,100.52,3.4999,-8.01,3.5041,
1740,19常德城投PPN002,100.69,4.6100,1.27,4.6084,
1741,20天业MTN001,97.72,5.5921,22.77,5.5916,
1742,19阳煤MTN005,97.61,5.8136,,5.8118,
1743,19湘高速MTN001,100.22,4.1217,0.34,4.1217,
1744,20中信银行CD016,97.34,2.6900,-25.01,2.6900,
1745,20平安租赁MTN003,99.49,4.0400,,4.0400,
1746,20连云港SCP006,99.99,3.5798,-60.04,3.5798,
1747,20龙控CP001,99.50,5.1300,,5.1368,
1748,20镜湖开发MTN003,98.64,4.3636,0.01,4.3629,
1749,18泰州城建MTN001,103.42,3.9500,-7.8,3.9510,
1750,19湖州城投GN003,99.69,3.8247,-14.87,3.8239,
1751,20赣州银行(防疫专项)CD042,97.10,3.0499,,3.0499,
1752,18萧山国资MTN002,102.10,3.8720,-2.8,3.8720,
1753,20三一SCP003,99.91,3.5242,-2.89,3.5242,
1754,20金融街MTN001A,100.08,3.8323,-7.58,3.8300,
1755,19宝龙MTN001,100.19,6.0000,32.76,5.9892,
1756,17今世缘MTN001,101.53,4.5402,0.99,4.5395,
1757,20宁波建工MTN001,98.30,7.1786,5.84,7.1788,
1758,18沪国资MTN001,103.47,3.7528,-11.5,3.7500,
1759,18新希望MTN001,100.77,4.1928,-0.14,4.2001,
1760,18江宁经开MTN002,100.52,4.3789,-0.3,4.3799,
1761,19海宁城投MTN001,100.97,4.3000,10.0,4.3000,
1762,16太湖发展债02,59.47,4.0148,,4.0200,
1763,20中电信息SCP008,99.96,3.1208,1.0,3.1208,
1764,18京国资MTN003,101.09,3.7000,-13.2,3.6988,
1765,20赣高速SCP013,99.78,3.0400,-23.14,3.0400,
1766,18沪世茂MTN002,100.52,3.8299,1.7,3.8299,
1767,20沛县国资PPN002,98.99,6.0829,15.75,6.0819,
1768,20锡交通SCP008,99.45,3.3140,-23.38,3.3000,
1769,16南昌城投MTN002,99.78,6.5688,0.08,6.5688,
1770,20宁夏银行CD214,99.72,3.4506,,3.4506,
1771,16鲁宏桥MTN001,87.00,21.7884,,21.7884,
1772,16万科MTN002,99.97,3.2711,,3.2606,
1773,20招商银行CD207,96.81,3.3000,15.03,3.3000,
1774,19武汉车都MTN002,101.49,4.3317,5.17,4.3309,
1775,20苏国信MTN004,97.78,3.9200,-1.0,3.9200,
1776,20广西北部湾银行CD273,96.56,3.6200,,3.6200,
1777,16嘉兴银行二级,99.75,4.5475,0.6,4.5475,
1778,18铜仁旅游PPN002,100.00,7.7988,,7.8182,
1779,18浙江债13,103.19,3.3000,,3.3000,
1780,20浦发银行CD495,97.81,2.9500,-28.01,2.9500,
1781,16南昌水投MTN001,101.63,3.7360,-1.91,3.7300,
1782,18金融街MTN001B,103.28,3.7427,-3.73,3.7400,
1783,20西江SCP010,99.20,5.3503,0.76,5.3503,
1784,20随州高新PPN001,100.22,6.8728,-4.37,6.8720,
1785,12进出06,101.46,3.0522,0.45,3.0522,
1786,18中航资本MTN001,100.62,3.4000,-5.99,3.3945,
1787,18江宁城建PPN001,100.50,4.0161,-8.4,4.0161,
1788,20常城建SCP011,99.47,3.5146,2.32,3.5030,
1789,18海淀国资MTN002,99.69,4.4726,-18.25,4.4726,
1790,19浙国贸MTN001,100.10,4.0696,-0.12,4.0696,
1791,20腾越建筑SCP002,99.84,4.3226,-8.83,4.3226,
1792,18中远海发MTN001,100.64,3.4146,-13.87,3.4095,
1793,16新盛建设MTN002,100.61,3.6342,-7.58,3.6300,
1794,16国开05,98.20,3.9604,-1.75,3.9602,
1795,19未来科技MTN001,100.81,4.2041,,4.2021,
1796,20京煤MTN001,98.55,4.5019,0.42,4.5015,
1797,18恒信租赁ABN002优先A3,40.97,,,,
1798,17成都高新MTN001,103.47,3.8600,-6.73,3.8587,
1799,20零陵城建MTN001,100.10,6.1421,-0.4,6.1428,
1800,20华夏银行CD099,98.46,1.5989,-35.07,1.5989,
1801,20农业银行CD017,98.29,1.7947,6.55,1.7947,
1802,19江北新区PPN001,100.58,4.4983,-9.02,4.4983,
1803,18招商局MTN002A,100.48,7.8034,0.11,7.8030,
1804,20宿迁城投SCP006,99.72,3.8869,-15.94,3.8869,
1805,14赣高速MTN001(7年期),100.54,3.1001,1.0,3.1001,
1806,20京能源SCP004,99.94,3.0303,-11.94,3.0303,
1807,19盐城交通MTN001,102.22,10.2677,1.2,10.2696,
1808,20厦翔业SCP018,100.04,3.1030,-30.7,3.0799,
1809,18北部湾MTN002,101.03,4.1955,-0.01,4.1900,
1810,18新城控股PPN002,99.62,7.0526,18.62,7.0526,
1811,18武汉国资MTN001,100.64,9.0670,,9.0670,
1812,19江阴城投PPN002,100.50,4.0031,-1.11,4.0031,
1813,19蓉城文化MTN001,100.40,4.2800,,4.2800,
1814,16苏沙钢MTN004,99.76,4.2459,-5.41,4.2400,
1815,19磁湖高新MTN001,101.28,9.4154,5.22,9.4136,
1816,19漳州城投PPN001,100.09,4.4500,-3.37,4.4484,
1817,19潍坊滨投MTN002,100.20,5.0837,,5.0837,
1818,19金凤凰MTN001,100.30,5.0310,,5.0310,
1819,20淮安城资SCP003,100.05,3.6500,-0.02,3.6500,
1820,16衡阳城投MTN002,99.48,3.8759,1.18,3.8700,
1821,19衢州国资MTN001,100.88,4.4020,,4.4010,
1822,20赣高速SCP010,99.99,2.2013,-68.8,2.2013,
1823,16昆明城投PPN001,99.97,5.2002,19.97,5.2002,
1824,14深圳债02,100.79,2.8300,,2.8300,
1825,19晋江城投MTN003,100.32,3.7800,-12.0,3.7822,
1826,16附息国债04,99.01,3.0600,-2.0,3.0625,
1827,20南航股MTN009,97.21,3.6900,-4.23,3.6900,
1828,18太仓资产MTN002,104.19,4.1100,-5.0,4.1100,
1829,20中石油MTN004,96.69,3.5300,-0.23,3.5300,
1830,20中电投MTN002,98.63,3.6400,-3.19,3.6400,
1831,19汇金MTN005,100.11,3.3700,2.6,3.3700,
1832,19玉山控股债02,99.84,6.5360,-1.33,6.5360,
1833,20农业银行CD080,98.57,3.0000,0.01,3.0000,
1834,06国开11,100.60,2.6470,-23.94,2.6470,
1835,20栖霞建设CP001,99.39,5.6316,1.16,5.6316,
1836,20栖霞建设CP002,99.36,5.6656,0.55,5.6656,
1837,19蓉经开MTN001,100.59,4.8233,-2.76,4.8233,
1838,20天业SCP006,99.62,4.9296,1.96,4.9296,
1839,20兴业银行CD448,99.28,2.6999,-20.01,2.6999,
1840,19国开16,99.44,3.1000,-11.0,3.1000,
1841,20平安银行CD292,96.99,3.0800,1.0,3.0800,
1842,20首钢MTN002A,98.28,6.4531,-0.35,6.4528,
1843,18溧水经开MTN001,100.52,6.2280,-14.06,6.2280,
1844,18安经开MTN001,101.80,5.3069,12.17,5.3035,
1845,20顺德投资CP001,100.22,4.4000,-10.0,4.4028,
1846,18中化工MTN002,100.48,3.3849,-12.5,3.4001,
1847,20北京银行CD129,97.73,3.0599,,3.0599,
1848,15宜昌高投债,40.37,4.1486,-0.14,4.1486,
1849,19陕延油MTN010,99.77,3.6369,-0.31,3.6369,
1850,20陆金开SCP001,100.00,1.9972,-15.14,1.9972,
1851,19建设银行永续债,98.69,4.5900,,4.5900,
1852,16临沂投资MTN001,100.01,3.4102,,3.4102,
1853,20新城控股SCP003,99.80,5.7003,2.53,5.7003,
1854,20冀国资PPN001,99.03,6.6994,0.07,6.6988,
1855,20中建二局MTN004B,100.00,7.1503,3.89,7.1503,
1856,20中浦石化SCP001,100.11,4.0166,-28.35,4.0166,
1857,18工银租赁债01,100.52,3.4500,-17.66,3.4524,
1858,20金科ABN001优先,100.43,,,,
1859,20华融湘江永续债,96.55,5.2015,-24.92,5.2015,
1860,20大同煤矿PPN001,97.85,7.0297,57.34,7.0290,
1861,19长江开发MTN002,101.72,5.2236,2.36,5.2214,
1862,19柳州东城债,101.05,5.9223,13.82,5.9223,
1863,20晋江开发绿色债,97.30,4.9100,,4.9100,
1864,19北辰科技MTN002,98.98,7.8073,31.77,7.8073,
1865,20新城控股SCP004,99.88,5.5817,-18.27,5.5681,
1866,18金堂国资MTN001,100.81,6.9714,32.4,6.9692,
1867,20碧水源(疫情防控债)CP001,100.19,5.4846,-32.61,5.4846,
1868,20飞驰建普3C,100.13,,,,
1869,20华能水电SCP015,99.92,3.0502,-9.97,3.0502,
1870,20中电投SCP023,99.86,3.1502,10.06,3.1502,
1871,20珠海港SCP023B,99.91,3.8200,,3.8200,
1872,15上海债18,100.26,2.9500,,2.9500,
1873,20淮北矿SCP001,99.62,4.3299,-12.14,4.3299,
1874,17郫国投PPN001,100.76,5.8942,,5.8942,
1875,20农业银行CD016,97.51,2.9398,1.0,2.9398,
1876,19凉山发展MTN002,99.99,5.0017,0.78,4.9984,
1877,20浙能源MTN005,100.56,3.8200,-25.0,3.8200,
1878,15石国控债,40.67,3.5801,,3.5801,
1879,18兖矿MTN001,100.35,3.4002,-16.82,3.4002,
1880,17农发12,101.78,3.1000,-6.94,3.1000,
1881,18华能集MTN002,100.67,3.0690,-8.11,3.0690,
1882,19南安市贸PPN001,100.54,5.5909,-18.2,5.5909,
1883,19阳煤MTN002,98.91,5.7500,9.08,5.7500,
1884,20武控绿色债,97.01,4.3850,22.72,4.3850,
1885,20中节能MTN005,99.54,7.1518,-0.05,7.1518,
1886,18晋商银行,100.48,3.5000,-15.0,3.5000,
1887,20苏广播MTN001,97.12,4.1000,-1.0,4.1000,
1888,20浙商银行CD047,97.28,3.0000,-30.0,3.0000,
1889,20贵州债68,102.77,4.0000,-0.02,4.0000,
1890,11附息国债16,112.20,3.6500,0.12,3.6500,
1891,20太仓水务SCP008,99.78,4.1301,-11.92,4.1301,
1892,18首钢MTN003,100.57,3.5423,-0.77,3.5423,
1893,17绿城房产MTN001,101.77,3.9711,10.88,3.9711,
1894,19中电投MTN017,99.86,3.5636,0.36,3.5636,
1895,19中电投MTN018,99.97,3.5634,1.06,3.5634,
1896,20中铝资本SCP003,99.73,3.9506,-9.33,3.9506,
1897,20徐州经开SCP001,99.85,3.7503,-4.99,3.7503,
1898,19进出08,100.21,3.1100,-5.0,3.1100,
1899,16进出10,98.51,3.4700,-2.0,3.4700,
1900,19滨海新城MTN001,101.77,4.7000,30.0,4.7000,
1901,20潞安MTN002,97.15,4.7100,1.0,4.7100,
1902,18光明MTN004,100.61,3.3063,-0.87,3.3063,
1903,19合建投MTN001,103.86,3.9500,-4.84,3.9500,
1904,20太仓港SCP003,99.91,4.0996,,4.0996,
1905,20联通SCP001,99.92,3.0000,-45.03,3.0000,
1906,20南电MTN004,98.73,3.5000,-11.08,3.5000,
1907,20闽漳龙CP002,99.79,3.5002,-19.97,3.5002,
1908,20孝感城投MTN002,99.46,4.5500,-0.19,4.5500,
1909,20渝两江MTN002,100.40,3.6126,-0.02,3.6126,
1910,20兴创投资PPN001,100.00,4.8699,1.0,4.8699,
1911,20晋能CP003,99.10,4.7572,0.61,4.7572,
1912,20山煤CP002,99.05,5.3097,0.48,5.3097,
1913,20阳煤CP011,98.68,5.5132,0.92,5.5132,
1914,17越秀集团MTN001,101.84,3.5400,-6.0,3.5400,
1915,15铁道09,102.91,3.5400,-11.0,3.5400,
1916,16进出12,100.07,2.8300,-5.99,2.8300,
1917,18九龙江MTN003,103.08,4.0511,-2.37,4.0511,
1918,18惠山经发MTN002,103.92,4.1800,-32.0,4.1788,
1919,18弋城投债02,103.11,6.6444,,6.6444,
1920,20隆博投资MTN001,99.24,6.3824,0.04,6.3824,
1921,18新疆能源MTN002,100.50,5.3499,1.0,5.3499,
1922,20平高SCP002,99.90,3.4349,1.0,3.4349,
1923,20江宁国资PPN001,100.00,4.3161,-37.13,4.3161,
1924,16湘潭高新PPN002,98.19,5.6912,0.08,5.6912,
1925,19川能投MTN001,100.61,3.3801,-0.25,3.3801,
1926,20北方企业SCP002,99.95,3.8745,3.49,3.8745,
1927,19南昌水投PPN001,100.83,4.5057,-6.18,4.5057,
1928,20恒逸SCP001,99.96,6.3560,,6.3560,
1929,18中建四局MTN002,101.10,6.8322,1.42,6.8322,
1930,17农发05,101.71,3.5300,-3.0,3.5300,
1931,19北辰科技MTN001,99.03,7.8167,,7.8167,
1932,20高淳建设CP001,99.95,4.1676,5.36,4.1676,
1933,17攀投专项债,53.80,32.5314,73.04,32.1847,
1934,18兴业租赁债01,100.74,3.2150,-23.89,3.2150,
1935,18滨海新城MTN002,102.40,4.1891,12.74,4.1891,
1936,17附息国债06,100.75,2.9500,-3.0,2.9500,
1937,20芜湖经开CP001,99.21,4.5921,-1.79,4.5921,
1938,20溧水城建PPN004,100.00,4.7358,,4.7358,
1939,20兖矿MTN005,100.00,4.4581,-0.06,4.4581,
1940,11附息国债08,100.29,2.6499,-3.03,2.6499,
