,债券简称,成交净价(元),最新收益率(%),涨跌(BP),加权收益率(%),交易量(亿)
939,20交通银行01,99.16,3.5100,-2.0,3.5100,
940,20湖南债51,99.46,3.1500,-6.5,3.1567,
941,16水城建投债,59.40,6.9014,,6.9014,
942,19国新控股MTN001,100.57,3.7900,19.0,3.7900,
943,20北京银行小微债01,98.66,3.4724,-17.76,3.4724,
944,18滨江投资债,102.04,5.0019,37.19,5.0001,
945,20皖投集CP003,99.99,3.6266,0.7,3.6266,
946,19江津城建MTN001,100.00,6.1674,117.85,6.1674,
947,18溧水城建PPN003,100.00,5.6727,204.27,5.6727,
948,20汇金MTN008A,98.38,3.6000,-1.0,3.5767,
949,19川发展MTN002A,102.48,3.7980,-0.12,3.7980,
950,20中金集MTN001,99.54,3.7100,-7.85,3.7088,
951,20顺德投资CP001,100.13,4.5000,-14.41,4.4991,
952,18陕交建MTN004,100.91,7.7456,13.76,7.7461,
953,16兴化经发债,50.00,5.2444,,5.2465,
954,19中核MTN001,100.31,3.7700,0.17,3.7694,
955,18江门滨江PPN001,100.22,4.7748,,4.7773,
956,20百业源CP002,99.50,4.1800,-9.0,4.1800,
957,20汉江国资MTN005,99.06,4.1981,-9.38,4.2000,
958,20迈瑞城投CP001,99.53,4.1587,0.44,4.1587,
959,17安庆城投MTN001,101.25,4.1556,-0.22,4.1556,
960,18绿港MTN001,102.24,5.9000,,5.9012,
961,15兴泸债,73.40,4.2770,-4.0,4.2785,
962,19厦门火炬MTN001,100.88,4.4863,-9.0,4.4900,
963,18中航资本MTN001,100.61,3.4599,-14.01,3.4850,
964,20太湖新城SCP011,99.90,3.4006,2.03,3.3879,
965,18肥西建投MTN001,102.22,4.4282,,4.4293,
966,18即墨旅投MTN001,100.57,5.6604,-0.12,5.6613,
967,20江宁滨江MTN001,99.43,5.1450,,5.1457,
968,19中建钢构MTN001,100.82,7.3718,-0.61,7.3762,
969,18娄城高新MTN002,100.93,4.0776,-0.62,4.0776,
970,18沪国盛债01,100.49,3.7839,3.27,3.7830,
971,20云锡股SCP001,99.83,4.0499,1.98,4.0437,
972,20兴业银行CD432,99.27,2.9004,-7.08,2.9004,
973,19工商银行二级03,100.50,4.3241,0.36,4.3241,
974,20浦发银行CD020,97.13,2.9197,0.94,2.9197,
975,20泉州交通MTN001,98.72,3.8076,-5.24,3.8100,
976,20海鸿投资MTN001,98.72,4.5300,-0.19,4.5288,
977,18中交房产MTN001,100.71,3.7143,-6.4,3.7201,
978,19兴泰金融MTN001,99.99,3.9952,1.62,4.0000,
979,16苏沙钢MTN003,99.62,4.2400,-6.0,4.2400,
980,18宣城国资PPN002,101.46,4.2799,-12.2,4.2777,
981,19桐乡城投PPN002,99.46,4.4925,,4.4925,
982,18吴江经开MTN001,104.72,4.1500,41.08,4.1500,
983,16嘉公路PPN001,100.90,3.3495,,3.3539,
984,17乌高新MTN002,100.08,2.9618,-19.7,2.9428,
985,17中航工MTN001,101.54,3.5762,-14.75,3.5866,
986,18陕交建MTN002,102.63,3.9600,-0.19,3.9610,
987,20嘉兴滨海SCP003,99.67,3.9864,-1.37,3.9983,
988,16渝涪陵MTN001,100.45,9.8144,0.4,9.8144,
989,20沛县国资PPN002,99.40,5.9253,22.98,5.9253,
990,14并龙城MTN001,100.54,3.6357,-11.44,3.6357,
991,20常高新MTN001,100.55,4.4278,,4.4277,
992,20江苏资产MTN001,98.38,4.1900,,4.1911,
993,20南京地铁SCP005,99.75,3.1001,-17.01,3.1001,
994,20深业SCP006,99.97,3.3001,1.0,3.2960,
995,19兴业银行CD515,97.00,1.7981,-5.06,1.7981,
996,20南航股MTN003,98.47,3.7224,-9.83,3.7200,
997,20常德城投SCP001,99.82,3.8434,,3.8500,
998,18金茂控股MTN001,100.54,3.2417,-14.65,3.2301,
999,18重庆债07,100.33,2.8300,0.11,2.8300,
1000,18厦门国际银行,100.51,3.3600,1.0,3.3382,
1001,20恒健SCP004,99.82,3.0800,-18.47,3.0725,
1002,17农发04,101.61,3.2700,-5.0,3.2700,
1003,18潍坊银行二级01,100.00,6.2949,-0.17,6.2949,
1004,20咸阳金控PPN001,100.00,7.4959,-7.81,7.5553,
1005,19兴业绿色金融01,100.29,3.3500,1.0,3.3500,
1006,20萧山国资MTN001,97.71,4.1000,-11.5,4.1000,
1007,20晋江国资MTN004,100.00,4.4998,-0.01,4.4998,
1008,20荆门城投MTN001,99.17,4.3821,,4.3812,
1009,19南电MTN001,100.17,3.3600,-12.0,3.3621,
1010,20湖北银行CD079,97.32,3.6657,,3.6657,
1011,16江东控股MTN001,100.27,3.6710,-3.96,3.6710,
1012,16农发18,100.90,3.3900,-2.0,3.3914,
1013,17金隅MTN001,102.05,7.3867,1.18,7.3867,
1014,19华电股MTN004A,99.78,6.4023,0.11,6.4023,
1015,19西基投MTN002,99.73,3.8961,0.02,3.8829,
1016,18进出22,102.69,4.2983,0.02,4.2980,
1017,16南通经开MTN004,99.76,3.8706,-7.94,3.8575,
1018,18光明MTN005,100.58,3.3566,0.66,3.3683,
1019,20龙岩汇金SCP003,100.00,3.7296,,3.7296,
1020,20成都开投PPN001,98.05,4.6804,,4.6804,
1021,19四川路桥MTN001,100.46,4.0544,-10.22,4.0544,
1022,20阳谷祥光CP002,100.00,6.4988,,6.4988,
1023,20电网CP005,99.28,3.0611,1.1,3.0517,
1024,20天地源PPN001,100.00,7.9724,-0.76,7.9724,
1025,20淮安交通PPN001,100.34,4.8831,-0.69,4.8748,
1026,20苏交通MTN005,100.04,3.6981,0.04,3.7995,
1027,20中色MTN003,100.00,7.4572,0.18,7.4572,
1028,20华夏银行CD458,96.94,3.1500,1.0,3.1500,
1029,20中电投SCP024,99.92,3.0995,,3.0995,
1030,19汇金MTN016,98.78,3.8681,-0.06,3.8681,
1031,20余杭创新PPN004,99.50,4.2834,,4.2834,
1032,18鄂联投MTN005A,102.04,4.2130,2.3,4.2130,
1033,18长寿经开MTN001,100.00,6.0940,-0.05,6.0940,
1034,15恒丰银行二级,99.05,4.8171,,4.8160,
1035,12国网债01,102.02,3.4100,-4.0,3.4100,
1036,20济南高新PRN001,100.09,4.8796,,4.8783,
1037,19咸阳城投PPN001,100.00,6.3542,,6.3542,
1038,19天心城投PPN001,100.00,5.5724,0.01,5.5724,
1039,19双福建设PPN002,100.00,6.9583,,6.9583,
1040,19阜阳城南PPN001,100.00,5.8876,0.03,5.8876,
1041,20平高ABN001优先A3,98.05,,,,
1042,19重庆园业PPN001,100.00,7.2742,40.26,7.2742,
1043,18附息国债24,104.08,3.8400,-3.49,3.8400,
1044,19南宁轨交可续期债01,101.54,4.6354,-10.04,4.6379,
1045,18进出10,108.18,3.5900,1.0,3.5800,
1046,16赣州开投PPN002,100.38,5.4547,5.47,5.4480,
1047,20津融投资SCP003,98.72,9.9999,,9.9999,
1048,19渝港务MTN001,100.63,4.1800,-6.63,4.1780,
1049,20进出01,99.80,2.7503,-3.81,2.7563,
1050,19华润MTN003B,100.59,3.7783,-5.34,3.7800,
1051,20鄂联投(疫情防控债)MTN001,97.94,4.8400,1.0,4.8400,
1052,20东南资产MTN001,98.53,4.0590,,4.0584,
1053,17三峡银行二级01,100.27,4.9531,3.57,4.9531,
1054,18兴业绿色金融01,100.71,3.1601,-8.54,3.1616,
1055,16今世缘PPN001,99.82,4.6999,2.55,4.7029,
1056,15淮城债,40.55,4.0001,,4.0001,
1057,20济南城建MTN001,99.93,6.9229,-6.97,6.9225,
1058,18交通银行小微债,100.60,3.1500,-12.0,3.1500,
1059,19乌经开PPN002,100.52,4.7600,10.08,4.7585,
1060,20晋能CP009,99.00,4.9951,9.5,4.9976,
1061,20远东租赁MTN005,100.02,3.8889,,3.8877,
1062,20贴现国债53,99.34,2.6596,3.17,2.6596,
1063,19华融湘江银行01,100.20,3.4258,-20.83,3.4300,
1064,20南航股MTN009,97.10,3.7323,-11.59,3.7312,
1065,20河南发电(疫情防控债)MTN001,98.27,4.0524,,4.0500,
1066,20湘高速债01,96.46,3.9777,7.45,3.9768,
1067,20浙商银行小微债01,98.77,3.5300,-3.0,3.5300,
1068,16海淀国资MTN001,99.09,7.0163,100.44,7.0001,
1069,19良渚文化MTN001,100.18,3.9945,,3.9945,
1070,20兴业银行CD127,97.87,2.9799,-5.0,2.9799,
1071,19淮北矿MTN002,98.76,4.7468,55.3,4.7500,
1072,14绍柯开债,20.47,4.5356,18.22,4.5279,
1073,19首创MTN002,100.30,3.5535,,3.5518,
1074,20国电江苏SCP002,99.88,3.2597,-5.96,3.2597,
1075,14浦发集MTN001,100.96,3.1616,-32.72,3.1550,
1076,19陕煤化MTN007,98.55,4.5560,0.04,4.5560,
1077,20温岭国资PPN003,98.01,4.7131,6.9,4.7131,
1078,20青岛城投MTN004,100.00,4.0998,4.34,4.0998,
1079,18萧山钱江MTN001,100.52,5.8122,-25.12,5.8122,
1080,18华电租赁MTN001,100.81,3.8800,,3.8800,
1081,18中化工MTN002,100.46,3.5011,-7.75,3.5099,
1082,20粤交投SCP001,100.00,2.3000,-0.2,2.2671,
1083,19鲁信创业MTN001,100.75,4.8886,18.92,4.8886,
1084,18郑州经开PPN001,100.73,5.0083,100.65,5.0083,
1085,20大同煤矿PPN006,95.85,7.2621,64.45,7.2621,
1086,20西安高新MTN004,97.23,4.7015,41.12,4.7015,
1087,18渤海银行02,100.45,3.5546,-4.08,3.5523,
1088,15北京债31,99.59,3.3200,1.04,3.3200,
1089,18中化工MTN003,100.44,3.6800,-15.0,3.6786,
1090,20杭州银行CD165,98.54,2.9298,,2.9298,
1091,20金霞经开SCP001,99.92,4.5996,6.56,4.5996,
1092,20农业银行CD157,99.25,2.9301,-10.99,2.9301,
1093,18京国资MTN004,101.57,3.7218,-2.64,3.7201,
1094,19南昌工控债01,99.51,4.4458,,4.4458,
1095,20华电MTN004A,98.05,5.7906,-0.59,5.7906,
1096,13国开47,104.85,3.2400,-1.0,3.2400,
1097,20嘉兴滨海SCP002,99.52,4.0499,-10.02,4.0459,
1098,20柳州东投PPN002,100.00,6.9795,-0.03,6.9795,
1099,19海宁资产MTN002,99.48,4.3200,12.52,4.3200,
1100,20浙商银行CD075,99.38,1.7001,-4.93,1.7001,
1101,19鹰潭投资PPN001,101.28,4.9472,-69.82,4.9486,
1102,20长安银行小微债,96.57,4.5000,67.78,4.3651,
1103,13国开31,102.26,3.2400,2.0,3.2395,
1104,19湖北债19,100.20,3.2350,,3.2350,
1105,20长电SCP002,100.00,2.0994,5.06,2.0994,
1106,20皖出版(疫情防控债)CP001,99.77,3.4499,,3.4429,
1107,19兵团债08,99.27,3.4594,7.06,3.4593,
1108,20南通城建SCP003,99.97,2.7304,1.0,2.7304,
1109,20民生银行CD119,97.53,2.9001,-20.98,2.9001,
1110,20招商银行小微债01,99.94,3.5000,1.0,3.5000,
1111,18中航租赁PPN003,100.57,3.7095,,3.7149,
1112,20冀交投MTN001,97.15,6.0385,-1.08,6.0385,
1113,14火炬债,20.19,4.5997,94.33,4.6265,
1114,18清控MTN001,34.90,69.8959,734.79,69.5646,
1115,14国开14,100.91,2.8361,-11.76,2.8401,
1116,18海南11,100.64,2.9004,9.04,2.9004,
1117,20青岛国信MTN001,98.79,4.1266,-3.34,4.1263,
1118,20浙江机场MTN002,99.78,3.9988,-7.12,3.9994,
1119,18中交二航MTN001,101.09,8.5206,6.77,8.5198,
1120,20洛阳银行CD049,97.50,3.1901,1.0,3.1901,
1121,20北控水务MTN001A,96.83,3.9417,0.73,3.9416,
1122,16渝高速集MTN002,100.10,3.4559,,3.4501,
1123,20湘高速债02,99.85,4.1942,,4.1941,
1124,20南部新城MTN003,100.00,5.2983,-0.04,5.2983,
1125,20昊华(疫情防控债)CP001,99.74,3.7307,-1.93,3.7307,
1126,20中国航油SCP003,99.90,3.1614,-83.87,3.1558,
1127,18齐鲁交通MTN001,100.61,4.1285,,4.1296,
1128,20华菱集团MTN001,98.12,4.2024,-6.04,4.2012,
1129,20兵团债11,99.80,3.9544,,3.9544,
1130,19浦发银行小微债01,100.27,3.2700,-1.0,3.2680,
1131,19民生银行永续债,100.50,4.6806,3.06,4.6806,
1132,16株洲国投MTN001,99.14,6.6696,-0.94,6.6690,
1133,20进出07,98.43,3.5451,0.51,3.5451,
1134,20新庐陵MTN001,99.13,4.8476,-10.47,4.8495,
1135,19辽宁债10,100.17,4.0400,-0.16,4.0400,
1136,19常高新MTN001,100.59,4.1911,-2.41,4.1920,
1137,20潞安MTN005,100.00,4.4909,-36.91,4.4906,
1138,20陆金开SCP001,100.00,2.1486,-0.27,2.1989,
1139,18太仓资产MTN002,104.08,4.1600,-4.0,4.1550,
1140,20民生银行CD191,97.87,2.9500,-7.01,2.9500,
1141,18越秀金融MTN002,102.45,3.9100,34.19,3.9089,
1142,20津城建CP005,98.86,4.8700,99.57,4.8700,
1143,16附息国债07,99.92,2.7816,-0.84,2.7816,
1144,14进出50,101.40,2.9000,1.0,2.9000,
1145,16国开05,98.45,3.9370,-0.3,3.9369,
1146,20深能源MTN002,100.13,3.9200,-2.0,3.9200,
1147,18附息国债05,103.17,2.9600,-7.0,2.9605,
1148,18九江银行二级01,100.36,4.9365,-6.06,4.9365,
1149,16进出02,100.05,2.7385,-3.14,2.7352,
1150,20农业银行CD014,97.52,2.8930,-16.7,2.9044,
1151,18富邦华一二级01,100.00,5.4298,,5.4298,
1152,20平安租赁ABN002优先B,100.00,,,,
1153,16晋能MTN002,100.97,9.2477,19.43,9.2484,
1154,20潍坊水务SCP002,100.00,6.7422,,6.7338,
1155,20大唐集MTN004,100.41,6.5864,0.12,6.5864,
1156,20农业银行CD130,98.49,3.0501,,3.0501,
1157,20海通证券CP008,99.98,3.1104,-24.0,3.1104,
1158,20永业SCP003,99.84,3.7031,-50.33,3.7118,
1159,20抗疫国债04,96.17,3.3300,4.0,3.3255,
1160,20国航SCP009,99.99,1.9995,-0.03,1.9997,
1161,20渤海银行CD484,99.21,3.2474,-0.06,3.2474,
1162,20南电MTN008,95.64,3.7787,-3.13,3.7787,
1163,20江苏银行CD115,97.83,3.0300,,3.0300,
1164,16东兴建设PPN002,100.28,4.2442,-27.1,4.2442,
1165,19上海10,99.84,3.2150,-0.5,3.2150,
1166,20华夏银行CD472,99.27,2.9998,,2.9998,
1167,20浙江建投SCP001,99.68,3.9598,1.0,3.9598,
1168,20三峡SCP003,99.37,3.8040,63.17,3.8040,
1169,18农发02,100.21,2.7802,-12.0,2.7802,
1170,20浦发银行CD131,97.61,2.9349,-11.52,2.9349,
1171,20云投MTN002,97.70,4.6389,,4.6389,
1172,20兴业银行CD088,97.51,2.9298,-12.04,2.9298,
1173,19奉贤交通MTN001,99.74,3.8414,-9.76,3.8414,
1174,20民生银行CD520,97.72,3.0999,1.0,3.0999,
1175,20北京农商银行CD285,97.62,3.2497,,3.2497,
1176,20建元14A1_bc,100.00,,,,
1177,20湖州城投MTN001,98.25,3.6438,,3.6438,
1178,20厦翔业SCP014,99.99,3.2199,-5.71,3.2199,
1179,18宁波轨交MTN001,101.73,3.7073,,3.7048,
1180,20湘高速PPN003,97.49,4.3000,1.0,4.3000,
1181,20贵阳银行CD171,97.51,3.3997,,3.3997,
1182,20浦发银行CD514,97.69,3.1497,,3.1497,
1183,19华能水电MTN002,99.84,6.4461,0.03,6.4461,
1184,11国网债01,101.73,3.3200,-8.0,3.3200,
1185,20交通银行永续债,99.48,4.7088,12.28,4.7088,
1186,20深圳农商银行CD029,99.26,3.0199,,3.0199,
1187,18龙岩汇金MTN001,100.80,4.8060,-0.1,4.8060,
1188,20沪百联SCP002,99.67,3.2001,,3.2001,
1189,20华融湘江银行CD141,97.64,3.2101,-9.0,3.2101,
1190,20中信银行CD039,97.37,3.8999,1.0,3.8999,
1191,14沭阳金源债,20.16,4.7801,-5.51,4.7801,
1192,16铁道13,100.04,3.6815,,3.6800,
1193,20浦发银行CD039,97.22,2.9297,-7.02,2.9297,
1194,19通商银行债01,99.55,3.9500,1.0,3.9500,
1195,19戴姆勒PPN003BC,100.28,3.8800,-10.56,3.8800,
1196,18娄城高新MTN001,104.48,4.4000,1.0,4.4000,
1197,16常交通MTN001,99.89,6.9371,0.32,6.9371,
1198,20广新控股SCP024,100.01,2.2506,,2.2506,
1199,20兴业银行CD107,98.48,2.8497,-4.99,2.8497,
1200,20电网SCP030,99.65,3.0100,1.0,3.0100,
1201,18河北租赁债02,100.12,5.8500,-10.94,5.8500,
1202,19中国银行二级01,99.13,4.0983,0.49,4.0983,
1203,20湘家荡SCP001,99.53,4.1200,5.95,4.1200,
1204,20民生银行CD511,96.91,3.1800,1.0,3.1800,
1205,20民生银行CD493,96.92,3.1600,-22.0,3.1600,
1206,11附息国债23,108.00,3.9350,-1.0,3.9350,
1207,16贵州债20,99.81,2.9099,,2.9099,
1208,20浦发银行CD469,97.69,3.1400,-6.0,3.1400,
1209,18朝阳国资MTN002,100.50,3.4300,1.0,3.4274,
1210,19南京地铁GN001,101.19,3.7800,-2.83,3.7800,
1211,19四川债35,100.23,3.3600,1.0,3.3600,
1212,20贵阳银行CD135,97.59,3.2900,-2.97,3.2900,
1213,20浙商银行CD116,99.28,2.9501,-14.97,2.9501,
1214,20中粮SCP003,99.85,3.0802,2.99,3.0802,
1215,20浙商银行CD105,97.61,3.2800,0.01,3.2800,
1216,17无锡农商二级01,100.49,4.9129,-2.51,4.9129,
1217,14徐州开发债,20.22,4.0003,56.32,4.0003,
1218,20池州建设CP001,99.48,5.0109,-2.84,5.0109,
1219,20电网CP004,99.30,3.0500,-15.0,3.0500,
1220,20国新租赁SCP012,99.40,3.7801,-3.99,3.7801,
1221,20昆仑银行CD192,96.67,3.4497,,3.4497,
1222,18宁波银行01,100.57,2.9698,-3.01,2.9698,
1223,20安顺农商行CD029,96.25,3.8996,,3.8996,
1224,20温州银行CD178,99.15,3.4896,,3.4896,
1225,20长安银行CD026,96.69,3.4000,-5.0,3.4000,
1226,19南川城投MTN001,100.00,6.4839,0.01,6.4839,
1227,14国开22,105.69,3.3511,0.11,3.3511,
1228,14附息国债06,100.48,2.6401,-12.0,2.6401,
1229,20城投公路SCP001,99.81,3.3001,-16.01,3.3001,
1230,16兰州城投PPN002,100.37,4.0919,-3.51,4.0919,
1231,20东亚银行CD012,97.14,3.2001,-25.97,3.2001,
1232,18沪世茂MTN001,100.34,3.9199,1.99,3.9199,
1233,16附息国债21,99.64,2.8100,6.0,2.8100,
1234,18电科院MTN001,100.57,3.6032,0.64,3.6032,
1235,16附息国债02,99.97,2.8003,1.0,2.8003,
1236,20苏州高新SCP028,99.61,3.4922,-0.78,3.4922,
1237,14铁道07,106.09,3.5500,,3.5500,
1238,20浦发银行CD341,98.55,2.9001,-10.0,2.9001,
1239,20广州高新SCP003,100.04,3.7457,-0.85,3.7457,
1240,20嘉兴银行CD088,99.16,3.4496,,3.4496,
1241,20招商证券CP016BC,100.01,2.0024,-29.73,2.0024,
1242,20珠海港SCP023A,99.91,3.7497,-0.03,3.7497,
1243,20泉州银行CD097,97.44,3.4996,,3.4996,
1244,20中金集SCP001,99.99,2.7011,40.25,2.7011,
1245,18山西债01,100.25,2.7001,-16.02,2.7001,
1246,20汉口银行CD131,99.22,3.1497,5.94,3.1497,
1247,20长兴太湖PPN001,97.77,6.4065,55.65,6.4065,
1248,19涪陵交通PPN001,100.00,6.8413,,6.8413,
1249,17共享工业PPN001,100.00,6.4959,,6.4959,
1250,19安宁投资PPN001,97.60,7.8427,28.13,7.8418,
1251,18金禹水利PPN001,100.92,5.7977,-2.32,5.7951,
1252,16廊坊银行二级,100.06,5.0811,-1.01,5.0821,
1253,19大唐集MTN001B,100.04,6.2770,,6.2770,
1254,16广新控股MTN001,100.00,6.8138,0.32,6.8140,
1255,17宿州城投MTN001,102.39,3.9948,-0.46,3.9948,
1256,18胶州湾MTN002,101.48,4.4500,-0.82,4.4500,
1257,20人才安居MTN001,97.54,3.2112,-8.68,3.2099,
1258,20江苏铁路GN001,98.16,3.8476,-7.24,3.8500,
1259,18鄂联投MTN002,103.73,4.1072,-3.25,4.1072,
1260,20昆山国创MTN001,96.88,4.1977,-0.4,4.2000,
1261,12国开01,100.88,3.0200,-0.28,3.0200,
1262,19国电MTN001,100.03,3.5046,-3.82,3.5000,
1263,16商飞MTN002,98.74,3.7581,-4.38,3.7600,
1264,16黄山旅游MTN001,99.72,3.6259,-6.13,3.6200,
1265,17高速路桥MTN001,102.11,4.3029,,4.3000,
1266,19招商银行小微债02,99.94,3.3600,-3.35,3.3600,
1267,16文蓝海,59.10,4.4987,,4.4963,
1268,16磁湖高新债02,59.91,5.0600,,5.0636,
1269,17温高新债,81.63,4.9029,0.65,4.9000,
1270,19普陀国资债01,104.68,5.1997,-49.79,5.2003,
1271,18天津银行01,100.37,3.6000,14.89,3.5948,
1272,20招商蛇口MTN002A,99.11,3.8774,0.06,3.8772,
1273,20腾越建筑SCP002,99.81,4.4109,17.8,4.4054,
1274,20扬州经开SCP002,100.00,3.9733,0.37,3.9733,
1275,20龙湖拓展MTN001A,99.05,4.3379,1.0,4.3390,
1276,20江苏银行CD144,96.95,3.1699,-13.0,3.1699,
1277,20民生银行CD533,97.70,3.1300,-9.01,3.1300,
1278,20广州地铁MTN003,100.36,3.7200,-12.98,3.7191,
1279,20苏沙钢MTN001,99.05,4.3949,0.07,4.3944,
1280,18晋能MTN003,100.26,5.0112,-20.26,5.0112,
1281,20苏农垦MTN001,98.09,3.9577,,3.9596,
1282,19甬交投MTN003,99.79,3.6568,-16.32,3.6600,
1283,14南网债,106.84,3.6300,-14.92,3.6300,
1284,19金隅MTN001,100.72,4.1017,0.34,4.1017,
1285,18诸暨国资MTN001,100.57,5.5908,-0.05,5.5933,
1286,18宣城国资MTN002,100.40,3.9206,-8.94,3.9206,
1287,16秦城发债,60.12,4.5066,-2.35,4.5000,
1288,19百业源MTN002,100.37,4.2056,,4.2014,
1289,19巨化MTN002,99.45,4.1773,-2.27,4.1787,
1290,20洪市政SCP006,99.88,3.2901,-4.99,3.2901,
1291,18平高MTN001,100.59,3.8145,-0.27,3.8145,
1292,20长城伟业MTN001,98.68,4.8082,0.08,4.8070,
1293,18晋江城投MTN002,100.48,3.6613,-7.98,3.6473,
1294,20乌高铁SCP001,99.89,5.5002,,5.5002,
1295,20皖能源SCP001,100.00,2.2997,-0.1,2.2997,
1296,17首农MTN001,100.06,2.2986,-78.08,2.2986,
1297,18江北产投债01,106.15,4.2000,1.0,4.2000,
1298,14当阳债,20.27,4.6901,0.06,4.6901,
1299,19外高桥MTN003,99.84,3.5231,-6.69,3.5206,
1300,20福州交投SCP001,99.73,3.3864,-12.95,3.3999,
1301,20厦钨SCP002,99.80,3.5334,,3.5499,
1302,19首农食品MTN003,99.90,3.8228,,3.8214,
1303,20恒澄建设SCP001,99.74,4.1201,-0.89,4.1201,
1304,18良渚文化MTN001,100.59,4.5470,-0.41,4.5480,
1305,18国电MTN003,100.61,3.8396,-1.66,3.8405,
1306,18南洋银行03,101.00,3.9800,1.18,3.9800,
1307,20老河口PPN001,100.00,7.4708,,7.4723,
1308,20武汉地铁SCP001,99.64,3.1000,-41.81,3.1068,
1309,15杭城建MTN002,101.08,3.7671,-10.57,3.7700,
1310,18中金集MTN001BC,100.56,3.2001,-26.97,3.2001,
1311,18晋煤GN001,100.16,4.0998,-80.02,4.0815,
1312,19乐清国投MTN002,101.89,4.3682,,4.3682,
1313,19中交投MTN001,100.20,3.6847,-6.53,3.6810,
1314,16神华MTN003,99.95,3.2646,-8.53,3.2600,
1315,16南昌城投MTN001,100.04,7.0196,-0.08,7.0196,
1316,19江门滨江PPN002,102.27,5.2000,5.23,5.2000,
1317,20杭金投MTN003,99.98,4.1480,-0.16,4.1487,
1318,19中铝集MTN004,100.33,7.0191,-0.25,7.0172,
1319,20浦发银行CD478,97.69,3.1399,-3.0,3.1399,
1320,18深圳高速MTN002,101.96,3.7020,-59.8,3.7010,
1321,20兴业银行CD303,97.03,3.1400,-4.0,3.1400,
1322,16农发07,100.22,3.1700,1.0,3.1700,
1323,20鲁高速股SCP004,99.69,3.1176,-8.25,3.1089,
1324,19涪陵新城MTN001,102.86,5.3036,,5.3033,
1325,20豫高管MTN002,95.66,4.3000,4.01,4.3007,
1326,19合肥产投MTN001,99.71,4.5100,-4.0,4.5100,
1327,19中交建MTN001,100.12,3.5566,-3.64,3.5600,
1328,20沣盈永益ABN002优先,100.01,,,,
1329,16南昌水投MTN001,101.63,3.7551,0.02,3.7576,
1330,19金桥开发MTN001,99.78,3.6501,1.0,3.6496,
1331,19首农食品MTN001,100.42,3.4421,-31.46,3.4405,
1332,18如皋经开MTN003,101.71,4.2657,-4.99,4.2629,
1333,20新疆债34,100.47,3.9550,-2.0,3.9638,
1334,19日照港MTN002,100.32,7.7106,-0.03,7.7112,
1335,20武汉航空SCP002,99.62,3.6382,-186.42,3.6441,
1336,18越秀集团GN002,100.47,3.4000,-6.01,3.4028,
1337,19南新工MTN001,99.97,3.8000,-3.0,3.8000,
1338,19秀湖集团MTN001,101.11,5.0514,21.28,5.0514,
1339,20百业源CP001,99.62,4.1475,,4.1437,
1340,18兴泸MTN001,100.90,8.3545,2.23,8.3545,
1341,19国开12,99.96,2.8800,1.0,2.8820,
1342,20宁河西SCP001,99.39,3.4795,-8.06,3.4848,
1343,18宿迁经开MTN001,102.62,5.7500,38.0,5.7500,
1344,20常交通MTN001,97.31,4.3914,,4.3904,
1345,17河钢集MTN014,101.20,4.6030,-2.7,4.6000,
1346,17无锡建投PPN004,101.36,3.9380,2.8,3.9380,
1347,19抚州投资MTN001,100.54,4.4767,-0.33,4.4757,
1348,18西江MTN002,100.45,4.5479,10.78,4.5539,
1349,16鄂产投MTN002,100.09,3.4200,-3.33,3.4200,
1350,17常德经建PPN001,102.40,4.6500,-17.72,4.6514,
1351,16沙钢MTN002,99.69,4.1800,2.71,4.1827,
1352,18中燃气MTN001,100.62,4.1416,-2.73,4.1416,
1353,20锡产业SCP011,99.78,3.5497,-35.05,3.5497,
1354,20科学广州MTN001,99.14,4.3758,-8.19,4.3774,
1355,20平安银行CD094,97.89,2.9800,-35.0,2.9800,
1356,19苏科技城MTN001,103.00,4.7071,-0.22,4.7082,
1357,20中石化MTN003,96.85,3.5578,-6.0,3.5589,
1358,20大同煤矿MTN001,95.64,6.2457,1.0,6.2447,
1359,20华发实业MTN004,99.14,4.3265,,4.3265,
1360,20浦口城乡PPN001,97.75,5.0323,,5.0300,
1361,18黄石城投PPN003,101.26,4.4500,,4.4457,
1362,18咸宁城投MTN002,102.15,4.9618,11.06,4.9600,
1363,19北京债32,100.22,2.9825,,2.9806,
1364,20阳煤CP001,99.86,4.9000,37.97,4.9000,
1365,20钟楼新城MTN001,98.30,5.2718,-7.71,5.2718,
1366,20晋江产投MTN001,98.57,4.5805,22.12,4.5805,
1367,18重庆债01,100.18,2.7100,-7.89,2.7100,
1368,20新疆债24,98.71,3.9750,,3.9775,
1369,20沪国资SCP001,99.48,3.1620,-31.72,3.1560,
1370,20新疆债23,96.16,3.9750,,3.9775,
1371,20闽交运SCP002,99.89,3.6499,-7.06,3.6450,
1372,16武进经发MTN001,100.24,4.1316,1.31,4.1316,
1373,20上虞停车场债01,95.57,5.0547,-0.82,5.0552,
1374,20新疆债16,95.22,3.9750,,3.9775,
1375,18光大集团MTN001,100.59,3.3247,-17.88,3.3223,
1376,20潍坊滨投MTN003,100.15,4.7856,-28.73,4.7850,
1377,18沪临港MTN001,100.63,4.2366,-48.64,4.2386,
1378,20蓉经开MTN001,99.65,4.5289,-1.34,4.5289,
1379,20平安银行CD229,99.37,1.5981,4.7,1.5981,
1380,20三明交建PPN001,100.25,4.4831,,4.4831,
1381,14徐州高新债,20.25,4.2033,9.18,4.1769,
