,债券简称,成交净价(元),最新收益率(%),涨跌(BP),加权收益率(%),交易量(亿)
936,20广州银行CD017,97.29,2.6699,,2.6699,
937,20浦发银行二级01,97.57,4.1797,-0.01,4.1797,
938,15铜城投债,40.33,4.5105,,4.5000,
939,20平安银行CD048,97.37,2.6002,-4.97,2.6002,
940,20兴业银行CD245,98.14,2.7001,-4.98,2.7001,
941,20中信银行CD029,97.59,2.6601,1.0,2.6601,
942,20汉口银行CD008,98.65,2.7908,,2.7908,
943,15进出05,102.63,3.2970,-6.2,3.2970,
944,20中原银行CD382,97.71,3.0991,,3.0991,
945,20平安银行CD329,97.09,3.0000,0.03,3.0000,
946,20华夏银行CD399,98.59,2.7399,0.99,2.7399,
947,20昆仑银行CD129,97.84,2.9300,,2.9300,
948,20湖北银行CD031,97.81,2.9801,,2.9801,
949,16进出10,98.71,3.4301,0.01,3.4301,
950,20农业银行CD122,97.07,2.9800,1.0,2.9800,
951,20广发银行CD138,97.15,2.9299,-0.01,2.9299,
952,20恒丰银行CD328,98.56,2.8001,-4.98,2.8001,
953,20中原银行CD356,99.26,2.6999,,2.6999,
954,20苏州银行CD101,97.87,2.7700,-13.01,2.7700,
955,20北京银行CD166,97.07,3.0000,1.0,3.0000,
956,20中节能MTN005,99.80,7.1321,-0.16,7.1321,
957,20湖南炎陵农商行CD004,98.38,3.3058,,3.3027,
958,16广东债09,99.87,3.1001,46.0,3.1001,
959,20建湖城投PPN001,100.00,7.4833,,7.4819,
960,18稠州商行二级01,100.00,5.9942,22.76,5.9942,
961,19汇金MTN005,100.37,3.1600,-14.0,3.1756,
962,18京国资MTN001,102.06,3.5322,0.22,3.5295,
963,20汇金MTN002,99.52,3.6786,0.86,3.6768,
964,19泰华信PPN002,100.21,6.7812,82.0,6.7797,
965,18华电股MTN002,100.89,7.1623,0.96,7.1624,
966,20九龙江MTN002,98.31,4.1851,-11.99,4.1619,
967,20衡阳城投CP001,99.60,3.6394,1.93,3.6352,
968,20乌经开MTN002,99.44,5.0500,21.0,5.0500,
969,20景德陶瓷MTN002,98.75,5.7700,,5.7697,
970,20河北债06,99.85,3.2200,,3.2200,
971,18越秀集团MTN006,100.80,7.1068,1.25,7.1027,
972,18普洛斯MTN005,100.72,3.7846,0.46,3.7721,
973,20蚌埠投资SCP003,100.00,4.8871,-52.87,5.4290,
974,19中联重科MTN001,99.56,3.8744,,3.8744,
975,20洛阳城乡MTN001,100.00,8.0574,,8.0574,
976,20甬开投MTN005,99.80,7.0302,2.21,7.0300,
977,16闽电子MTN003,98.80,7.2889,,7.2885,
978,19汇金MTN018,100.31,3.6300,-2.0,3.6411,
979,20宁波建工MTN001,97.70,7.2402,6.14,7.2401,
980,18光明房产MTN002,100.60,10.3973,,10.3969,
981,20豪江建设MTN001,98.06,6.1761,2.1,6.1761,
982,18农业银行二级01,99.94,4.4556,18.91,4.4556,
983,20工银租赁债01,99.64,3.6200,-17.0,3.6209,
984,19河南18,100.34,3.2300,1.0,3.2267,
985,20惠元3优先,100.00,,,,
986,16广州地铁可续期债03,94.20,7.2989,-12.71,7.2989,
987,17石柱鸿盛债01,64.00,6.9886,,6.9886,
988,19柳州东城债,99.94,6.5078,-12.59,6.5410,
989,18津城建MTN014,97.20,7.5093,-99.07,7.3791,
990,20甬开投MTN002,99.96,3.8860,-9.73,3.8866,
991,16南昌城投MTN001,100.03,7.0379,1.18,7.0373,
992,20津城建MTN011,93.11,7.0000,,6.5447,
993,14汤山建投债,20.24,4.2384,-6.2,4.2134,
994,20市北高新SCP004,99.89,3.4006,-4.92,3.4006,
995,17兴泸MTN001,102.56,8.7363,0.28,8.7356,
996,19双福项目NPB,100.00,7.4819,-0.01,7.4810,
997,20平安租赁PPN002,98.98,4.1931,-28.9,4.1931,
998,20即墨城投PPN001,98.70,4.4308,-7.35,4.4308,
999,20汉江国资MTN002,99.70,4.0620,-8.0,4.0600,
1000,20凤城河SCP001,99.84,4.0803,-7.92,4.0803,
1001,19深特发MTN001,100.21,3.7900,-11.14,3.7879,
1002,16新希望MTN001,99.61,4.0501,0.02,4.0501,
1003,20南京医药SCP002,99.86,3.4997,-10.02,3.4999,
1004,15四川债15,101.14,3.3000,3.5,3.3050,
1005,15山东债23,101.30,3.3000,3.0,3.3050,
1006,17徐州经开MTN002,101.81,4.0539,-0.08,4.0494,
1007,20浦口康居MTN004,99.18,4.5494,-1.72,4.5494,
1008,16广晟MTN001,100.41,7.6650,3.15,7.6644,
1009,20首开MTN002,97.57,3.3088,-0.31,3.3076,
1010,19交通银行01,100.04,3.3273,-0.27,3.3300,
1011,20湘高速CP001,99.88,3.0427,,3.0363,
1012,20萍乡汇丰MTN002,99.38,6.6460,,6.6457,
1013,20武清国资PPN001,100.20,6.1436,,6.1436,
1014,16津地铁PPN001,100.00,3.6609,-16.56,3.6609,
1015,14附息国债13,100.69,2.6100,2.01,2.6100,
1016,18江宁交通PPN001,101.94,5.7473,,5.7455,
1017,19广新控股MTN003,100.56,3.6464,-25.78,3.6501,
1018,19中节能MTN002,99.86,3.6200,-37.0,3.6200,
1019,16济专项债,99.33,3.6619,1.72,3.6633,
1020,18九江银行绿色金融02,100.70,3.2753,-28.47,3.2800,
1021,20渝城投MTN001,95.54,4.0688,-0.24,4.0703,
1022,20兴展投资CP002,99.86,3.4556,,3.4556,
1023,14附息国债21,104.15,2.9442,5.35,2.9455,
1024,20青岛国信MTN006,99.99,4.0812,-7.02,4.0806,
1025,18中铝集MTN003,100.37,3.3137,-32.91,3.3200,
1026,18进出10,109.83,3.3376,-15.24,3.3948,
1027,20金融街MTN003,100.46,3.8659,0.13,3.8648,
1028,19海宁资产MTN002,99.97,4.1731,1.0,4.1731,
1029,18光明MTN003,100.72,3.0561,-6.39,3.0502,
1030,18北方铜业MTN002,100.18,4.7059,86.06,4.7000,
1031,20渝富MTN002,97.42,3.9513,0.06,3.9507,
1032,18国电MTN002,100.73,3.1562,-0.38,3.1559,
1033,20港兴港投SCP002,99.89,3.7398,,3.7398,
1034,20佛公用CP001,99.72,3.1218,-47.08,3.1299,
1035,20海淀国资MTN002,97.69,4.2799,1.0,4.2799,
1036,20浦发银行CD020,97.15,2.6500,5.05,2.6500,
1037,20民生银行CD485,97.00,3.0601,-6.98,3.0601,
1038,20远东租赁SCP010,99.89,3.0603,-18.99,3.0603,
1039,20越秀金融SCP008,99.91,2.9500,-1.01,2.9500,
1040,18福新能源MTN001,100.76,7.1490,1.32,7.1490,
1041,20郑州银行CD097,97.55,2.4837,,2.4837,
1042,16进出16,100.56,2.6921,-2.22,2.6911,
1043,19光明MTN001,99.87,3.4229,-0.71,3.4229,
1044,20兴银3C,102.39,,,,
1045,18滨城经开MTN001,100.47,5.0915,6.68,5.0915,
1046,20陕西金控SCP003,100.00,4.4867,-0.89,4.4867,
1047,19株洲云龙PPN001,99.16,7.9884,0.11,7.9872,
1048,18滁州城投PPN001,100.65,5.6761,,5.6761,
1049,12汉城投MTN2,103.01,3.5500,-32.08,3.5500,
1050,20蓝星MTN004,96.63,4.6000,1.0,4.6000,
1051,18长发集团MTN004,100.78,3.9603,-19.65,3.9581,
1052,20临港控股SCP005,99.84,3.1300,1.0,3.0844,
1053,18越秀集团MTN002,102.79,3.5022,0.44,3.5013,
1054,20中国银行CD089,98.58,2.7500,-34.99,2.7500,
1055,20晋交投SCP004,99.79,3.7303,6.01,3.7303,
1056,18张家城投MTN001,104.67,3.9476,-21.24,3.9493,
1057,20中建八局SCP007,99.99,1.9995,-22.95,1.9995,
1058,16农发17,100.98,3.0900,1.5,3.0829,
1059,20惠辰ABN004次,102.25,,,,
1060,20惠宁ABN004次,100.68,,,,
1061,20青岛银行CD095,97.35,3.7200,69.0,3.7200,
1062,20西安银行CD079,97.34,3.7200,68.99,3.7200,
1063,20日照港PPN003,98.23,4.3770,,4.3770,
1064,20郑州银行CD252,97.34,3.6999,59.98,3.6999,
1065,17农发12,101.95,2.9800,2.0,2.9757,
1066,20贴现国债56,99.35,2.4677,0.81,2.4613,
1067,20四川债90,96.70,3.3100,,3.3100,
1068,20光大集团SCP013,99.92,2.8299,-11.02,2.8299,
1069,17南京银行绿色金融02,101.80,3.1931,-7.69,3.1931,
1070,20华夏银行CD120,97.99,2.7300,-0.01,2.7300,
1071,20惠渊ABN004优先A2,100.00,,,,
1072,18蓉花园债01,98.87,8.5034,30.41,8.5034,
1073,18闽投MTN001,100.49,3.0595,-0.23,3.0595,
1074,18湖南04,101.75,2.9700,1.0,2.9700,
1075,19资阳凯利PPN001,96.27,9.3436,45.72,9.3417,
1076,16东莞银行二级,100.00,4.2969,7.2,4.2969,
1077,16诚通控股MTN002,99.85,3.4551,-0.85,3.4592,
1078,18国新控股MTN002,100.79,3.1600,-13.0,3.1600,
1079,20深圳地铁MTN003,100.44,3.4300,0.28,3.4200,
1080,19中远海发MTN001,100.26,3.3500,1.0,3.3476,
1081,20汇金MTN004,97.38,3.7013,1.0,3.7000,
1082,12国开01,101.02,2.8550,-16.5,2.8565,
1083,18南京空港PPN002,99.51,4.9236,,4.9236,
1084,18盐城交通PPN001,103.43,4.8975,-90.19,4.8988,
1085,18中铁股MTN003B,102.17,6.2922,-1.6,6.2915,
1086,19河南农开MTN002,100.40,4.2470,-7.36,4.2458,
1087,20民生银行CD196,97.98,2.7401,,2.7401,
1088,20贵阳银行CD059,97.82,2.9101,,2.9101,
1089,18鲁宏桥MTN005,94.00,25.0621,,25.1136,
1090,20成都银行永续债,97.53,5.3833,-1.87,5.3828,
1091,20晋交投SCP006,99.88,3.9634,16.46,3.9634,
1092,18盐城城资MTN003,102.34,4.4137,16.18,4.4137,
1093,20平安租赁SCP008,99.88,3.2200,-13.02,3.2200,
1094,20金茂投资MTN001,98.90,3.6200,-17.29,3.6124,
1095,19苏州资产PPN003,100.08,7.4539,,7.4539,
1096,19绵安专债01,100.26,7.8123,6.17,7.8139,
1097,17兴湘投资MTN001,101.51,5.7000,,5.6985,
1098,18中电国际MTN001,100.66,3.2799,-2.38,3.2774,
1099,16鄂长投MTN001,100.00,7.1754,0.2,7.1754,
1100,16农发10,100.55,3.9003,-7.97,3.9000,
1101,20陕煤化MTN002,95.13,4.7013,1.13,4.7004,
1102,16腾冲供水项目NPB,85.20,8.3831,,8.3606,
1103,16东方电气MTN001,100.20,3.0500,-1.0,3.0514,
1104,07国债13,107.89,3.1900,,3.1900,
1105,20成都产投MTN002,99.94,3.9000,-10.0,3.9010,
1106,20运城城投MTN002,99.20,5.7500,,5.7500,
1107,16新长宁MTN001,100.12,3.3155,-35.22,3.3693,
1108,19龙翔投资MTN001,98.62,8.0844,,8.0815,
1109,20金融街MTN002,100.74,3.9090,-2.96,3.9079,
1110,20国泰君安CP010,100.00,2.7296,-20.0,2.7296,
1111,19港兴港投PPN007,100.26,4.3403,-8.78,4.3403,
1112,19捷赢4B,75.83,,,,
1113,19平安租赁PPN001,100.63,4.0061,,4.0061,
1114,20江苏银行CD202,97.02,3.0300,-2.0,3.0300,
1115,19赣州城投MTN001,100.70,4.1759,-0.92,4.1779,
1116,19冀交投MTN002,100.92,7.4084,0.1,7.4084,
1117,18宝马汽车02,100.64,3.4299,-24.01,3.4299,
1118,19龙城投资MTN001,99.77,3.8728,-12.17,3.8721,
1119,20浙交投MTN001,99.72,3.6019,-10.0,3.6000,
1120,16进出09,99.45,3.7763,131.3,3.7763,
1121,20甘肃22,101.56,3.9800,0.02,3.9800,
1122,20民生银行CD471,99.30,2.5806,-8.89,2.5806,
1123,20兴业银行CD131,97.86,3.1798,39.98,3.1798,
1124,20中建七局(疫情防控债)MTN001,98.07,6.3253,0.06,6.3253,
1125,19宁技发MTN001,100.33,3.6500,-12.2,3.6475,
1126,19长江开发MTN002,101.88,5.0500,-17.36,5.0478,
1127,16泸州窖MTN001,99.93,3.3047,-4.91,3.3024,
1128,19甬开投MTN001,99.89,4.0186,1.0,4.0186,
1129,20亳州城建CP001,99.43,4.0595,0.96,4.0595,
1130,19工银租赁债02,100.15,3.3143,-23.78,3.3122,
1131,19余杭城开PPN001,99.59,4.6334,,4.6334,
1132,20嘉兴国资MTN001,97.56,3.2825,-10.83,3.2812,
1133,19洋河MTN001,100.36,3.6018,-18.53,3.6018,
1134,20中电信SCP018,100.00,2.4998,,2.4998,
1135,18清江浦PPN002,100.50,7.2913,-2.31,7.2905,
1136,20希望六和(疫情防控债)MTN001,97.89,4.4524,4.25,4.4512,
1137,20农业银行CD126,97.81,2.9301,5.0,2.9100,
1138,18中电投MTN001A,100.83,7.0459,0.14,7.0456,
1139,20民生银行CD119,97.61,2.6302,-26.99,2.6302,
1140,18中航资本MTN002,100.80,3.2546,-0.26,3.2573,
1141,20平安银行CD295,99.29,2.7003,,2.7003,
1142,17乐山国资MTN001,102.23,4.1535,-6.3,4.1510,
1143,14南网债,107.03,3.5516,0.16,3.5508,
1144,20河北广电MTN001,99.00,5.2081,,5.2071,
1145,20华夏银行CD379,99.29,2.6197,,2.6197,
1146,18武汉新港MTN001,101.33,5.1785,-1.06,5.1776,
1147,20海淀国资MTN001,97.28,4.4225,1.0,4.4225,
1148,20衢州国资MTN001,97.27,4.4000,-18.33,4.4007,
1149,16新沂债,58.96,6.0546,1.36,6.0546,
1150,17福建12,101.82,2.7560,-0.2,2.7560,
1151,20民生银行CD204,97.93,2.7800,,2.7800,
1152,16重庆债03,100.23,2.9282,,2.9282,
1153,18武汉地铁GN001,102.62,4.3436,-4.07,4.3436,
1154,20平安租赁CP001,99.88,3.1998,-4.04,3.2084,
1155,20乌城投MTN001,97.83,4.0400,-23.87,4.0400,
1156,19甘建投PPN002,101.46,6.2258,,6.2258,
1157,20农发08,100.59,3.3100,2.0,3.3100,
1158,20广东94,100.52,3.3300,1.0,3.3300,
1159,20滨江房产MTN003,99.18,4.7110,-3.45,4.7110,
1160,19鞍钢MTN005,99.71,7.2652,,7.2652,
1161,17威远旅游项目NPB02,100.00,6.9645,,6.9645,
1162,18农发09,100.66,2.6300,1.0,2.6110,
1163,20北部湾MTN001,100.39,8.1348,4.82,8.1349,
1164,20柳州东通MTN001,100.34,6.6169,22.65,6.6174,
1165,20北部湾MTN004,100.32,8.1014,3.76,8.1015,
1166,19交通银行02,100.07,3.3100,-4.27,3.3100,
1167,18山西04,100.78,3.0000,-12.5,3.0000,
1168,14建行二级01,105.88,5.1171,0.15,5.1171,
1169,20芜湖宜居MTN003,99.43,4.0193,-4.18,4.0193,
1170,20浙商银行CD068,97.15,2.9300,,2.9300,
1171,20久事MTN002,99.00,4.0141,1.0,4.0141,
1172,20中电投SCP031,99.91,2.7801,-9.98,2.7801,
1173,20粤交投SCP002,99.95,2.8893,-0.13,2.8893,
1174,20桂林银行CD295,99.24,3.0599,-33.98,3.0599,
1175,20粤垦投资SCP001,99.66,3.6501,1.0,3.6501,
1176,20中航租赁MTN002,99.24,4.0400,,4.0413,
1177,20下城国投PPN001,97.58,3.7845,-2.02,3.7845,
1178,16苏沙钢MTN004,99.81,4.1847,-0.24,4.1847,
1179,20建信租赁债01,99.99,3.7000,-3.0,3.7000,
1180,19附息国债07,100.93,3.0600,0.5,3.0600,
1181,18金地MTN003,100.91,3.3470,-21.87,3.3470,
1182,20桂投资SCP006,100.04,3.5501,,3.5501,
1183,18五矿MTN001,101.27,8.0692,0.06,8.0692,
1184,14国开22,105.92,3.2700,2.0,3.2700,
1185,20张家城投SCP004,100.00,2.9998,,2.9998,
1186,20富滇银行CD260,99.13,3.5701,,3.5701,
1187,18内蒙古债05,102.71,2.8600,,2.8600,
1188,20中信银行CD321,97.07,3.0000,-23.68,3.0000,
1189,20邮政SCP009,99.94,2.8499,0.03,2.8499,
1190,19郑州城建PPN001,100.83,3.7818,,3.7818,
1191,19云投MTN003,99.78,4.5427,-216.43,4.5427,
1192,18陕延油MTN002,100.95,7.1974,-0.26,7.1974,
1193,18首钢MTN003,100.67,3.3401,1.0,3.3388,
1194,20三一重工SCP006,99.89,3.2498,-4.99,3.2498,
1195,20平安银行CD236,97.87,2.8401,,2.8401,
1196,19中债增金融永续债01,100.72,4.1800,,4.1800,
1197,20农业银行CD170,98.39,3.2999,1.0,3.2999,
1198,20兴业银行CD409,97.84,2.9001,-4.99,2.9001,
1199,20天恒置业PPN003,99.85,4.3874,-20.92,4.3874,
1200,19三明城投PPN001,100.53,4.4824,,4.4824,
1201,20长城证券CP007,100.02,2.7493,-15.04,2.7493,
1202,20兴业银行CD524,99.34,2.6500,1.0,2.6500,
1203,20瘦西湖MTN001,99.00,4.4000,1.0,4.4000,
1204,20中信建投CP015,100.04,2.6502,-24.94,2.6502,
1205,17附息国债06,100.87,2.9100,-4.0,2.9100,
1206,20河钢集MTN008,96.98,5.0022,31.27,5.0022,
1207,17农发05,101.60,3.5505,7.9,3.5505,
1208,16津保税MTN002,99.50,7.9302,1.31,7.9302,
1209,17威海国资MTN002,102.87,4.7426,53.32,4.7426,
1210,20贵州大方农商银行CD017,99.17,3.4001,,3.4001,
1211,18光大租赁债,100.72,3.2666,-0.69,3.2666,
1212,20建设银行双创债,100.23,3.4100,1.0,3.4100,
1213,18豫高管MTN001,100.48,3.0700,-22.99,3.0700,
1214,12国开投MTN2,103.09,3.4000,1.0,3.4000,
1215,17安徽债05,101.97,2.7750,,2.7750,
1216,20重庆银行CD110,97.09,2.9699,,2.9699,
1217,19淮南城投债01,106.73,5.1544,-4.83,5.1665,
1218,20大同煤矿PPN008,98.70,5.8060,43.54,5.8060,
1219,19河钢集MTN002A,99.95,7.5524,1.31,7.5524,
1220,20浦发银行CD111,97.59,2.6498,1.0,2.6498,
1221,20阳煤MTN006,98.30,5.8713,-6.87,5.8713,
1222,20中国银行CD048,98.62,2.6204,-6.97,2.6204,
1223,20武汉农商行CD094,98.24,3.5996,,3.5996,
1224,20中电投MTN005,98.50,5.9844,0.06,5.9844,
1225,20交通银行CD011,97.15,2.6198,2.03,2.6198,
1226,19南电MTN006,100.80,3.6015,-10.7,3.6015,
1227,20平安银行CD027,97.22,2.6497,24.97,2.6497,
1228,20江苏银行CD105,97.15,2.9200,-5.99,2.9200,
1229,20北京银行CD016,97.32,2.6899,-59.99,2.6899,
1230,20徽商银行CD007,97.28,2.6900,-7.01,2.6900,
1231,20滨湖建设SCP002,99.90,3.8004,-4.92,3.8004,
1232,20福建债25,95.80,3.8315,0.15,3.8315,
1233,20中信银行CD159,98.63,2.6404,-2.99,2.6404,
1234,18徽商银行绿色金融01,100.57,3.0300,,3.0300,
1235,20张家港农商小微债01,100.11,3.7500,,3.7500,
1236,20光大证券CP014BC,100.06,2.7199,-0.04,2.7199,
1237,20中信银行CD080,97.57,3.5090,70.91,3.5090,
1238,20贵州兴义农商行CD057,99.12,3.5998,,3.5998,
1239,19中化工MTN002,100.13,3.7442,-15.58,3.7421,
1240,19附息国债14,100.01,2.6750,1.0,2.6750,
1241,20恒丰银行CD470,98.53,2.9997,,2.9997,
1242,20深业SCP003,99.73,2.9602,2.01,2.9602,
1243,18国电MTN004,100.66,6.7935,,6.7935,
1244,20大连银行CD228,98.25,3.6601,11.02,3.6601,
1245,20民生银行CD152,97.79,2.7499,1.49,2.7499,
1246,20南电MTN007,96.30,3.6787,1.0,3.6787,
1247,20湖南轨道SCP002,100.00,3.3813,0.16,3.3813,
1248,18十堰城投MTN001,100.62,5.6899,0.62,5.6899,
1249,18瘦西湖MTN001,100.90,3.5332,-27.12,3.5332,
1250,20光大银行CD241,97.10,2.9501,1.0,2.9501,
1251,16山东债22,99.96,2.6400,-1.01,2.6400,
1252,20农业银行CD174,97.10,2.9800,-1.97,2.9800,
1253,20渤海银行CD307,98.60,2.7702,1.0,2.7702,
1254,20中国银行CD086,99.29,2.5704,-2.91,2.5704,
1255,19成都银行二级,98.18,4.8084,7.04,4.8179,
1256,20招商银行CD021,97.27,2.6097,-51.02,2.6097,
1257,20东航股SCP014,100.00,1.6965,1.0,1.6965,
1258,17邵东新区债,80.31,6.8300,,6.8300,
1259,16佛山农商二级,100.00,4.5647,-6.49,4.5647,
1260,16合川城投PPN001,100.08,4.1997,,4.1796,
1261,17吉林城建MTN001,40.00,112.3006,148.02,111.3149,
1262,19国电融资ABN001优先A2,76.00,,,,
1263,20民生银行CD343,98.57,3.0300,35.01,3.0300,
1264,20桂林银行CD148,96.65,3.4626,-5.31,3.4626,
1265,17南充空港PPN001,95.13,10.0659,,10.0066,
1266,20冀租稳健1B,99.54,,,,
1267,14启经营债01,20.22,3.9386,,3.8697,
1268,20浦发银行CD139,97.79,2.7300,-1.99,2.7300,
1269,20浙能源MTN002,97.01,3.8200,-6.0,3.8194,
1270,18陕西债25,102.06,3.0976,-13.24,3.0976,
1271,17深圳债01,101.81,2.8596,-9.27,2.8596,
1272,17河南14,101.52,2.8252,-10.96,2.8252,
1273,18湖北债09,102.88,3.3043,8.49,3.3043,
1274,18广东债29,101.60,3.0676,-5.51,3.0676,
1275,18安徽债12,100.78,2.6639,-22.61,2.6639,
1276,18四川36,102.85,3.3101,,3.3101,
1277,18河北44,101.59,3.8861,,3.8861,
1278,18浙江债12,101.93,3.0922,-8.62,3.0922,
1279,18上海13,102.04,3.0958,-11.92,3.0958,
1280,19粤智产MTN001,101.04,4.2516,-9.84,4.2508,
1281,20常德城投MTN001,98.30,4.3000,0.12,4.3012,
1282,17南新建总MTN001,100.81,5.6993,,5.6993,
1283,16华通国资PPN004,99.53,4.8085,25.95,4.8085,
1284,17金禹水投MTN002,99.18,6.9485,7.03,6.9485,
1285,20建邺国资SCP002,99.67,3.3977,-35.23,3.4101,
1286,19包钢MTN002,88.00,10.6955,-198.59,10.6807,
1287,20中誉2优先,99.48,,,,
1288,16海淀国资MTN001,99.34,6.4999,-1.91,6.4999,
1289,20深圳水务SCP001,100.00,3.1395,-0.02,3.1395,
1290,20金霞经开SCP002,99.67,5.2643,23.36,5.2762,
1291,18大横琴MTN001,100.89,3.4000,1.0,3.3966,
1292,19南昌轨交GN001,100.40,7.5838,,7.5836,
1293,20烟台港CP002,99.63,3.7001,-8.82,3.7001,
1294,16广物控股MTN001,100.75,3.8357,-10.98,3.8300,
1295,15瓯海城投债,40.76,4.0153,-9.99,4.0001,
1296,18徐矿MTN002,101.34,4.0301,-2.58,4.0326,
1297,16山西交投MTN001,100.15,8.6946,2.97,8.6953,
1298,19中电投MTN018,100.25,3.4000,-11.29,3.3986,
1299,19首农食品MTN001,100.39,3.4600,-24.58,3.4600,
1300,19株洲高科PPN001,101.01,5.4527,,5.4500,
1301,20汉江国资SCP007,99.73,3.9200,1.0,3.9200,
1302,20宿迁交通MTN001,95.90,4.9067,-1.16,4.9067,
1303,20南京滨江SCP004,100.02,4.0005,-19.9,4.0005,
1304,20沪金桥MTN001,98.94,3.5056,-7.78,3.5069,
1305,20蓝星MTN002,96.56,4.6000,1.23,4.6000,
1306,20江苏紫金农商行CD047,97.79,2.9099,1.0,2.9099,
1307,18越秀集团MTN001,103.49,3.5023,-0.07,3.5023,
1308,20扬州化工SCP002,99.49,5.0873,-3.17,5.0801,
1309,20联发集MTN003,100.45,4.3306,-14.94,4.3306,
1310,18吴江经开MTN002,105.09,3.9423,-10.0,3.9405,
1311,20天风证券CP006,100.02,3.1000,-28.02,3.1000,
1312,18浙能源MTN004,101.32,3.5900,1.0,3.5904,
1313,20科发债,100.10,6.4706,-2.91,6.4714,
1314,20日照城投PPN002,100.32,5.4106,-16.89,5.4100,
1315,20昌吉州CP001,99.38,4.1024,-7.75,4.0900,
1316,19京能电力MTN001,100.36,3.3967,-35.33,3.3984,
1317,15椒江债,40.81,4.0999,-16.24,4.1061,
1318,20寿光城投MTN001,98.72,6.2520,26.98,6.2516,
1319,20昆山国创PPN001,100.65,4.7097,-20.47,4.7097,
1320,18蓉城轨交GN001,101.46,3.6378,-6.4,3.6395,
1321,20绿城房产MTN002,98.19,4.1324,-7.0,4.1300,
1322,17株洲高科MTN001,100.42,8.6816,,8.6808,
1323,18附息国债23,101.16,2.8500,0.5,2.8500,
1324,18闽投MTN002,100.78,3.1801,2.72,3.1760,
1325,20株洲城建MTN003,99.04,4.2697,22.07,4.2709,
1326,18中联重科MTN001,100.62,4.2613,-0.27,4.2628,
1327,18中远海控MTN001,100.50,3.4755,-2.45,3.4795,
1328,16文蓝海,59.19,4.4215,-7.72,4.4215,
1329,16恒信租赁MTN004,100.23,3.6100,,3.6100,
1330,20华夏银行CD061,97.35,2.6503,-4.96,2.6503,
1331,20珠海港股SCP009,99.92,3.4167,-27.34,3.4002,
1332,16宜都国通MTN001,98.20,5.9147,1.47,5.9200,
1333,20首创集MTN002,100.10,3.7481,-11.1,3.7500,
1334,20山煤MTN002,100.30,6.5818,1.0,6.5768,
1335,20鞍钢MTN004,97.23,6.7099,,6.7099,
1336,20温州银行CD095,96.78,3.7500,-0.01,3.7500,
1337,20苏交通MTN005,100.42,3.5520,-17.8,3.5501,
1338,16高创投资PPN002,100.95,4.8545,3.46,4.8522,
1339,20国电CP001,99.40,2.8616,-1.84,2.8659,
1340,20镇江交通MTN002,100.03,5.9681,5.66,5.9657,
1341,20中化工SCP004,100.00,1.8004,5.21,1.8004,
1342,18附息国债24,104.42,3.8202,1.02,3.8201,
1343,19南京钢铁MTN001,100.71,4.7951,-20.49,4.8000,
1344,16九龙江MTN002,100.08,7.2516,1.39,7.2519,
1345,19汇金MTN017,99.91,3.2900,-0.29,3.2915,
1346,20大连万达MTN001,96.63,6.4975,65.54,6.5000,
1347,19奇瑞徽银汽车01,98.29,6.0630,-15.6,6.0630,
1348,20南京地铁绿色债01,97.48,3.8213,-8.82,3.8213,
1349,17华能MTN001,102.04,3.2967,-21.33,3.3000,
1350,20贴现国债54,98.71,2.5601,2.0,2.5601,
1351,20海亮MTN001,99.85,3.9949,1.0,3.9947,
1352,19珠海港MTN003,100.05,4.5600,-5.15,4.5593,
1353,18河南28,101.17,3.4431,,3.4431,
1354,20厦门债08,95.65,3.8350,0.5,3.8363,
1355,20河钢集MTN004,93.39,5.3014,1.0,5.3014,
1356,20临安国控PPN001,97.83,4.2681,0.76,4.2681,
1357,20平安银行CD106,97.92,2.7824,,2.7812,
1358,20晋江国资MTN002,99.41,4.2800,-14.0,4.2800,
1359,20杭州银行CD194,97.77,2.9899,-28.01,2.9899,
1360,18中铁股MTN002A,100.87,6.9783,0.34,6.9789,
1361,18豫能化MTN003,28.16,76.0247,11.63,75.4063,
1362,20赣州银行绿色金融01,98.35,3.7477,,3.7489,
1363,20淄博城运MTN001,97.92,4.3214,-4.72,4.3201,
1364,19中铁股MTN001B,100.74,3.6200,-5.0,3.6192,
1365,11国开26,100.56,2.5799,-5.02,2.5832,
1366,20椒江国资MTN001,98.94,4.2306,-11.92,4.2300,
1367,16余城建设MTN001,100.05,3.1500,-9.11,3.1500,
1368,20鄂联投CP003,99.57,3.6019,-7.63,3.6101,
1369,10附息国债23,103.24,3.7250,1.0,3.7250,
1370,20株国投MTN001,98.20,4.5525,,4.5500,
1371,20青岛国信MTN004,97.41,4.0913,,4.0907,
1372,18嘉善国投债,102.74,4.5622,-4.82,4.5609,
1373,19鲁黄金MTN008,99.98,3.5529,2.0,3.5500,
1374,20贵州债19,95.40,3.8800,,3.8800,
1375,17营口港MTN001,101.53,4.8648,-14.66,4.8609,
1376,16首创集团可续期债02,99.31,4.5036,-19.97,4.5036,
1377,20金霞经开PPN001,95.74,7.1628,3.23,7.1628,
1378,20华夏银行小微债01,99.44,3.4100,-7.0,3.4100,
1379,20华夏银行CD357,97.85,2.8900,,2.8900,
1380,20渝兴永SCP001,99.62,5.5379,-5.27,5.5379,
1381,19高淳国资MTN001,100.00,5.4736,85.36,5.4736,
1382,20建鑫8优先,100.00,,,,
1383,20惠渊ABN004优先A1,100.00,,,,
1384,20宁经开MTN002,97.02,5.8193,,5.8193,
