,债券简称,成交净价(元),最新收益率(%),涨跌(BP),加权收益率(%),交易量(亿)
937,20北京银行CD002,97.15,1.6520,5.13,1.6520,
938,20民生银行CD481,97.24,2.7301,-3.99,2.7301,
939,20银河证券CP014,100.07,2.0706,-19.97,2.0706,
940,16邵东专项债,39.45,7.5094,,7.5048,
941,19中盈万家5A1,67.50,,,,
942,20浦发银行CD281,97.32,2.6400,,2.6400,
943,19农业银行二级04,101.11,4.1354,0.11,4.1354,
944,20珠海华润银行CD034,97.84,2.6399,-1.01,2.6399,
945,18徐矿MTN002,101.49,3.7300,-14.66,3.7319,
946,20浦发银行CD527,98.02,2.6800,-9.0,2.6800,
947,20福耀(疫情防控债)MTN001,99.15,3.6174,-18.14,3.6187,
948,20榆林能源MTN001,98.26,4.2500,0.3,4.2498,
949,21伊利实业SCP001,100.00,2.1999,,2.1999,
950,20广州农村商业银行CD099,98.64,2.1697,-58.03,2.1697,
951,20农业银行CD080,98.64,1.9997,1.0,1.9997,
952,16江苏债39,100.08,2.8600,,2.8600,
953,20华夏银行CD360,98.69,2.1501,-51.98,2.1501,
954,20青岛农商行CD025,97.39,2.1504,-65.93,2.1504,
955,20招商蛇口MTN002A,99.71,3.6447,9.44,3.6447,
956,20平安银行CD012,97.17,1.6514,15.22,1.6514,
957,20兴业银行CD432,99.29,1.6514,5.02,1.6514,
958,20郑州银行CD103,98.21,2.2000,1.0,2.2000,
959,20重庆农村商行CD300,99.44,2.2002,-49.98,2.2002,
960,20民生银行CD364,98.63,2.1802,3.0,2.1802,
961,21乐清农商银行CD005,99.76,2.8231,,2.8231,
962,15附息国债07,101.60,2.2200,-12.0,2.2200,
963,20苏州高新SCP028,99.90,2.7900,-38.01,2.7951,
964,19山东债06,100.61,2.9500,-26.5,2.9507,
965,20广东债97,100.65,3.4250,-1.5,3.4250,
966,20十堰国投MTN002,100.80,4.6838,-18.61,4.6838,
967,20民生银行CD532,97.23,2.7700,-10.0,2.7700,
968,20光大银行CD326,99.45,2.1498,-3.01,2.1498,
969,20湖北银行CD088,99.79,1.8488,,1.8488,
970,20浦发银行CD125,97.89,2.1502,-54.97,2.1502,
971,20厦门国际银行CD176,97.10,2.9700,,2.9700,
972,20浦发银行CD458,97.95,2.6200,1.0,2.6200,
973,20民生银行CD468,99.29,1.5509,46.91,1.5509,
974,20招银租赁债01,100.87,3.5200,3.06,3.5200,
975,20浦发银行CD322,96.45,4.1509,-0.35,4.1509,
976,20光大银行CD091,97.69,2.1602,1.0,2.1602,
977,20西安银行CD097,98.71,2.4500,-120.01,2.4500,
978,20中信银行CD159,98.66,1.9505,10.08,1.9505,
979,20民生银行CD107,97.72,2.1697,,2.1796,
980,20民生银行CD137,97.88,2.1699,-48.0,2.1777,
981,21株国投CP001,100.02,3.9768,-2.14,3.9800,
982,20平安银行CD075,97.76,2.1002,,2.1002,
983,20中信银行CD218,98.67,2.1498,-1.04,2.1498,
984,20兴业银行CD281,97.30,2.6899,-13.28,2.6899,
985,18河北41,101.55,2.8800,-4.0,2.8800,
986,15安徽债03,101.53,2.4400,-10.0,2.4400,
987,21南浔银行CD004,99.33,2.7497,,2.7497,
988,13国开40,104.28,3.0000,1.85,3.0000,
989,18乍浦建设MTN001,100.76,6.3925,,6.3925,
990,20江苏银行CD007,97.19,1.9995,5.92,1.9995,
991,20建设银行CD183,97.30,2.7525,-19.73,2.7525,
992,21贵州花溪农商行CD003,97.59,3.3000,,3.3000,
993,17湖南天易PPN001,98.32,6.5318,-0.82,6.5324,
994,19福建04,101.07,2.9300,-11.0,2.9300,
995,16附息国债20,100.07,2.7188,-8.12,2.7194,
996,21宁波奉化农商行CD004,99.31,2.8001,,2.8001,
997,18湖北债11,101.12,2.0900,-13.87,2.0900,
998,20交通银行CD020,97.27,1.9803,-115.98,1.9803,
999,20西安银行CD056,97.22,2.7200,,2.7200,
1000,20平安银行CD328,97.32,2.7300,-13.0,2.7300,
1001,20上海银行CD310,98.73,2.5600,1.0,2.5600,
1002,20平安银行CD299,99.31,2.1105,1.05,2.1105,
1003,20平安银行CD236,98.01,2.4999,-27.0,2.4999,
1004,20民生银行CD447,97.27,2.6799,,2.6799,
1005,20宁波银行CD215,99.30,2.1496,-57.02,2.1496,
1006,20阳煤CP013,99.04,5.0867,-17.83,5.0867,
1007,20建设银行CD077,97.07,3.0873,1.0,3.0873,
1008,20光大银行CD106,98.24,2.3502,1.0,2.3502,
1009,20交银租赁债01,100.44,3.4800,1.0,3.4800,
1010,20兴业银行CD051,97.23,1.9705,7.07,1.9705,
1011,20民生银行CD419,97.26,2.6800,0.01,2.6800,
1012,20民生银行CD148,97.84,2.1502,-2.98,2.1502,
1013,20中信银行CD214,98.66,2.1602,1.0,2.1602,
1014,20民生银行CD433,97.28,2.6800,-32.0,2.6800,
1015,19陕煤化MTN004,98.54,4.4685,0.85,4.4700,
1016,21苏州银行CD002,99.83,2.0001,,2.0001,
1017,15农发04,101.40,2.6400,-4.0,2.6414,
1018,21重庆农村商行CD004,98.68,2.6898,,2.6898,
1019,20宜春交通CP001,100.02,3.2501,-18.73,3.2501,
1020,20山东国惠MTN001,98.85,4.0025,-32.75,4.0025,
1021,19国开12,100.30,2.3000,-10.51,2.3000,
1022,20中原资产(疫情防控债)PPN001,97.84,4.9521,,4.9521,
1023,20湘家荡PPN001,98.09,5.0367,,5.0367,
1024,21鄞州银行CD004,99.75,2.9034,,2.9034,
1025,20光大银行CD103,97.93,2.2799,-11.02,2.2799,
1026,20国能江苏SCP003,100.20,2.8341,,2.8370,
1027,20平安银行CD092,98.14,2.4300,1.0,2.4300,
1028,15吐鲁番国投债,40.33,4.8909,,4.9100,
1029,21浙江瑞安农商行CD005,97.91,2.8497,,2.8497,
1030,20信达投资MTN001,98.03,3.4895,1.77,3.4895,
1031,21嵊州农商银行CD007,99.33,2.7497,,2.7497,
1032,20农业银行CD157,99.33,2.0596,103.03,2.0596,
1033,20交通银行CD215,97.97,2.6200,,2.6250,
1034,20湘高速PPN001,98.54,3.9004,-12.11,3.9004,
1035,20建设银行CD186,97.35,2.7000,-9.0,2.7000,
1036,19农业银行二级02,101.08,4.1206,-4.86,4.1206,
1037,19柯桥国资ABN001优先A7,99.30,,,,
1038,16枣阳城投债,60.12,5.3000,-11.01,5.3000,
1039,20抗疫国债02,97.78,3.0950,-6.45,3.1150,
1040,20粤珠江MTN004,101.25,4.2118,-10.91,4.2106,
1041,20赣高速SCP013,99.94,2.4193,1.0,2.4193,
1042,20汇金MTN004,97.94,3.5600,2.0,3.5479,
1043,19交通银行02,100.40,3.1300,-0.27,3.0830,
1044,20涪陵国资PPN001A,100.85,4.8304,-0.02,4.8304,
1045,20盐城城投MTN001,98.57,4.3025,,4.3025,
1046,19广安控股MTN001,100.18,3.7063,-21.37,3.7063,
1047,21滨江投资PPN001,100.00,4.9901,0.03,4.9898,
1048,20中电信SCP009,100.01,2.2002,-2.97,2.2002,
1049,19华电MTN001,100.88,6.5751,0.09,6.5768,
1050,19陕煤化MTN005,98.75,4.4985,-0.29,4.4985,
1051,19常德城投PPN001,100.88,4.1637,7.37,4.1637,
1052,20溧阳城建PPN002,99.57,4.4188,-15.01,4.4188,
1053,20浙江债32,100.00,3.7497,,3.7497,
1054,18南通高新PPN005,100.70,4.2802,9.6,4.2671,
1055,17鄂交投MTN001,101.71,7.4491,-0.7,7.4491,
1056,17甘公投MTN001,101.63,7.5182,-0.8,7.5182,
1057,15临汾投资PPN001,100.08,7.0210,-10.04,7.0093,
1058,18附息国债23,101.62,2.6700,1.0,2.6699,
1059,20进出07,99.23,3.4000,-3.52,3.3938,
1060,20湖州城投MTN002,99.83,3.8277,0.12,3.8266,
1061,19常州投资MTN004,100.98,3.8000,-20.38,3.8011,
1062,16太湖发展债02,59.76,3.7255,-28.09,3.7201,
1063,18郑州公宅PPN001,101.21,4.1649,-21.52,4.1703,
1064,18无锡建投MTN003,102.33,3.6078,-3.03,3.6092,
1065,20上海大唐SCP003,99.97,3.6386,-110.87,3.6300,
1066,19晋能PPN007,99.50,5.8007,,5.8001,
1067,16临川城投债,59.44,6.3462,-1.0,6.3400,
1068,20义乌国资MTN003,100.35,3.7979,-5.42,3.7992,
1069,20福州国资SCP001,99.81,3.3299,-59.01,3.3326,
1070,20库尔勒SCP001,99.71,4.5626,-0.65,4.5626,
1071,20青岛北发MTN001,99.42,3.8176,,3.8200,
1072,20甬开投MTN001,96.99,4.1016,-10.84,4.1220,
1073,20辽宁债34,101.06,2.9000,,2.9000,
1074,20穗自来水SCP002,100.05,2.6502,-24.93,2.6252,
1075,19嘉兴经技PPN003,100.24,4.9800,,4.9800,
1076,20宜春创投绿色债,101.43,6.6154,-13.18,6.7210,
1077,19瀚瑞投资PPN003,98.86,7.5000,,7.5000,
1078,16湘轻盐MTN002,99.79,3.9499,6.34,3.9499,
1079,20招商银行永续债01,98.11,4.4177,-0.1,4.4177,
1080,16鄂产投MTN003,100.36,3.0200,,3.0226,
1081,20进出01,99.85,3.5951,180.55,3.0811,
1082,20莆田城投PPN001,99.91,4.8335,8.35,4.8335,
1083,19浏阳城建PPN001,101.35,4.7425,,4.7423,
1084,18陕煤化MTN004,101.65,4.1419,-25.83,4.1400,
1085,18吴江城投MTN002,102.20,3.7300,,3.7298,
1086,19孝感城投PPN001,100.57,4.4575,-37.53,4.4575,
1087,21瀚瑞投资SCP001,100.00,5.9490,,5.9490,
1088,18宁河西MTN001,100.34,10.9168,1.07,10.9168,
1089,19通商租赁PPN001,100.66,4.0722,,4.0722,
1090,20华侨城MTN007,100.78,6.6750,-6.95,6.6746,
1091,19华能水电MTN002,100.48,6.4026,,6.4029,
1092,18津城建MTN011A,100.00,5.0097,0.99,5.0097,
1093,19金隅MTN002,100.11,3.9000,-2.0,3.9000,
1094,19张家港农商二级,98.08,4.9743,,4.9720,
1095,17中节能MTN001,101.96,3.3041,-1.99,3.3021,
1096,18吴中经发MTN004,101.54,8.7586,0.47,8.7586,
1097,20桐乡城投SCP002,99.83,3.0900,-4.99,3.0960,
1098,18南昌工业MTN001,100.42,5.6564,,5.6604,
1099,16浙商银行债,100.15,2.2501,0.99,2.2501,
1100,20深业SCP006,100.21,2.6500,-3.01,2.6446,
1101,20徽商银行CD032,98.03,2.5302,,2.5302,
1102,21贵州花溪农商行CD005,97.59,3.3000,,3.3000,
1103,20浦发银行CD528,97.28,2.7800,-1.0,2.7800,
1104,12鲁高速债,102.79,3.0252,,3.0252,
1105,20甘交建MTN001BC(品种二),96.12,4.7200,7.67,4.7193,
1106,19赣高速MTN003,100.16,6.4156,-0.99,6.4159,
1107,19汉江国投停车场债,103.58,4.1526,,4.1513,
1108,18申迪MTN001,100.74,2.9501,-52.24,2.9463,
1109,20福建海峡银行CD061,97.78,2.7999,,2.7999,
1110,20平安租赁PPN002,99.05,4.1678,5.49,4.1678,
1111,19太湖新城PPN001,100.27,4.0158,-10.3,4.0158,
1112,17太仓城投MTN001,102.82,3.6231,-13.0,3.6213,
1113,20永业SCP003,100.04,3.3501,1.0,3.3457,
1114,21滨江房产CP001,100.00,3.9464,-0.36,3.9464,
1115,20贴现国债58,99.43,1.7038,-2.65,1.7198,
1116,20汇金MTN007A,97.87,3.2300,1.0,3.2300,
1117,21上海环境SCP001,100.01,2.4007,1.0,2.4007,
1118,17农发05,102.40,3.4000,1.0,3.3943,
1119,18义乌国资MTN002,100.72,3.2428,1.29,3.2363,
1120,18浙兴合MTN001,100.44,3.7879,-18.38,3.7879,
1121,14天津港MTN001,100.85,3.8234,6.05,3.8234,
1122,20民生银行CD063,97.36,2.2795,-0.04,2.2795,
1123,18海宁资产MTN002,102.75,3.9370,-28.4,3.9370,
1124,20广物控股SCP009,100.02,2.9499,-0.98,2.9499,
1125,20南京地铁SCP012,100.11,2.8099,-29.01,2.8099,
1126,17沈阳地铁MTN001,103.82,5.3240,,5.3240,
1127,21恒逸CP001,100.00,6.7899,-0.12,6.7899,
1128,19锡交通PPN001,99.31,4.5493,0.14,4.5490,
1129,20光大银行CD165,97.31,2.6400,-1.0,2.6400,
1130,20中信银行CD142,97.33,2.6401,1.0,2.6401,
1131,20沪国资SCP001,99.77,2.5325,0.4,2.5325,
1132,20青岛国信MTN008,101.05,7.2488,0.03,7.2488,
1133,17工商银行二级01,101.52,4.1864,-0.26,4.1864,
1134,20长沙银行二级,98.66,4.7723,-3.34,4.7713,
1135,19深圳农商二级01,97.51,4.8044,-11.87,4.8044,
1136,20广东债64,95.10,3.5000,-5.6,3.5050,
1137,20华能新能MTN004,101.15,6.9782,0.14,6.9782,
1138,18大唐集PPN001,101.12,7.3289,-0.11,7.3289,
1139,20上饶投资MTN003,100.26,7.4224,-3.36,7.4334,
1140,21长电CP001,99.99,2.9000,1.09,2.9000,
1141,20丹投MTN002,100.06,6.2741,1.0,6.2741,
1142,20首农食品MTN003,97.85,3.5977,,3.6001,
1143,16邢台路桥MTN001,99.98,5.0301,17.99,5.0301,
1144,19洛阳新投MTN001,100.10,4.4958,17.82,4.4979,
1145,20苏交通MTN005,100.76,3.4120,0.2,3.4110,
1146,17晋投集PPN001,99.00,7.2686,,7.2678,
1147,20赣州发展MTN001,101.19,4.1235,-16.38,4.1231,
1148,18市北高新MTN002,100.68,4.3093,-6.02,4.3083,
1149,21鄂长投MTN001,100.00,3.6496,-0.02,3.6496,
1150,18蓝光MTN001,99.63,12.7128,6.03,12.7125,
1151,15闽高速MTN001,102.96,3.0500,0.44,3.0515,
1152,19苏国信MTN002,100.71,3.0900,-7.0,3.0883,
1153,20常城建PPN003,101.33,4.0000,-10.26,4.0010,
1154,20沪仪电MTN001,98.33,4.0223,,4.0200,
1155,20浦口城乡MTN001,98.55,4.3900,-31.3,4.3913,
1156,20宿迁交通MTN001,96.42,4.7773,0.18,4.7772,
1157,20中南建设MTN001,99.19,7.4550,9.73,7.4545,
1158,14北控集MTN002,100.97,2.5999,-35.01,2.5499,
1159,21滁州同创MTN001,100.78,5.1600,-10.34,5.1600,
1160,15荆高新债,40.13,5.1160,-11.4,5.1160,
1161,20中航资本SCP005,100.41,2.9570,,2.9500,
1162,14石景山债,20.31,3.3672,-15.31,3.4004,
1163,19中电投MTN009A,100.94,3.0000,-24.44,3.0054,
1164,20镇国投MTN002,99.38,6.1478,,6.1500,
1165,18莆田国资MTN001,103.21,5.0678,,5.0665,
1166,18山西15,104.90,3.2806,-9.79,3.2803,
1167,20湖南轨道SCP002,100.21,3.0084,-26.59,3.0084,
1168,20青岛海湾SCP002,99.92,3.0545,-0.14,3.0545,
1169,17陕煤化MTN004,103.78,3.9032,0.32,3.9006,
1170,20兴业银行CD127,98.14,2.4000,-0.01,2.4000,
1171,19新建元MTN001,100.75,4.0570,-2.05,4.0555,
1172,18汇金MTN001,100.12,2.0011,5.11,2.0011,
1173,20宣城国资MTN002,98.97,4.1258,,4.1245,
1174,20昆山城投SCP002,99.78,2.9002,,2.9063,
1175,15甘公投MTN002,101.40,3.8100,1.0,3.8100,
1176,19中建材集MTN001,100.66,3.7511,-0.03,3.7511,
1177,18广州地铁MTN004,100.63,3.7325,-3.69,3.7346,
1178,19华融湘江银行01,100.49,3.1500,-11.5,3.1500,
1179,20中化工MTN010,98.12,3.7877,-2.48,3.7904,
1180,20招商银行小微债01,100.60,3.2500,-9.0,3.2500,
1181,20浙国贸MTN001,99.83,4.2500,-6.0,4.2400,
1182,16东方电气MTN001,100.32,2.8046,-1.27,2.8046,
1183,20三峡MTN003,99.39,6.0546,-5.89,6.0546,
1184,19滨海新城MTN001,102.09,4.4531,-0.99,4.4500,
1185,20锡产业CP001,99.84,2.6698,-40.92,2.6698,
1186,14海控债02,101.92,3.3966,-31.02,3.4005,
1187,20东航股SCP027,99.98,2.0990,-5.21,2.0990,
1188,20宁波银行二级,99.40,4.1749,7.74,4.1749,
1189,18晋江城投MTN001,100.61,9.9881,0.7,9.9878,
1190,20德州财金PPN002,100.00,4.9619,0.07,4.9615,
1191,19中盈万家3A2,67.51,,,,
1192,20六安建投PPN001,100.00,5.1376,-0.12,5.1374,
1193,16蓉城地铁MTN002,100.32,2.6314,,2.6200,
1194,14粤海MTN002,101.86,2.8700,,2.8675,
1195,21国新控股SCP001,100.04,2.2701,0.02,2.2701,
1196,20闽漳龙SCP003,99.97,2.7408,-48.99,2.7408,
1197,21绿港SCP001,100.00,5.1956,-0.07,5.1956,
1198,20西安航天PPN002,99.80,6.5412,-6.28,6.5412,
1199,20镇海投资SCP002,99.90,2.9743,,2.9601,
1200,19中化工MTN005,100.18,3.6030,-19.85,3.6000,
1201,11国网债01,102.04,2.8000,1.0,2.8000,
1202,20广发银行CD235,98.71,2.5000,-2.99,2.5000,
1203,20中煤能源MTN001A,96.59,4.1700,1.0,4.1344,
1204,20南航股SCP020,99.94,2.2407,1.0,2.1951,
1205,18吉林01,103.29,2.6500,-41.64,2.6509,
1206,19北排水MTN002,101.19,3.6400,1.14,3.6393,
1207,17西安高新债01,83.37,4.2527,5.7,4.2500,
1208,20赣高速MTN004,100.71,3.4900,-0.82,3.4891,
1209,20天耀ABN001优先,99.97,,,,
1210,19河钢集MTN006,98.70,6.9838,-2.29,6.9838,
1211,19中金集MTN001,100.67,3.2000,0.41,3.2011,
1212,18川铁投MTN003,104.19,3.5000,-19.73,3.4989,
1213,17东莞农商二级,101.30,4.7554,15.16,4.7554,
1214,18光明MTN001,100.76,2.7443,-1.35,2.7453,
1215,20中化工(疫情防控债)MTN005B,95.69,4.5500,-0.14,4.5507,
1216,19赤水城投债,100.00,8.4985,,8.4975,
1217,20平安银行CD073,97.69,2.1502,-1.0,2.1502,
1218,18皖铁基金PPN001,100.42,3.6198,-3.03,3.6296,
1219,20青岛债11,96.15,3.7700,-3.0,3.7725,
1220,18宝马汽车02,100.73,3.1502,-14.98,3.1502,
1221,20广州农村商业银行CD009,97.31,2.1497,-3.01,2.1497,
1222,20龙城发展CP001,99.65,2.9913,-0.86,2.9913,
1223,19陕煤化MTN002,99.98,4.4084,10.84,4.4100,
1224,20深燃气CP001,100.02,2.1010,-40.03,2.1010,
1225,16商飞MTN001,99.60,3.4519,-4.81,3.4519,
1226,19广东债46,101.08,3.0000,-15.0,3.0000,
1227,20大同煤矿SCP012,99.65,6.0002,-149.97,6.0002,
1228,20无锡农商永续债,96.72,5.7785,-0.09,5.7782,
1229,19长兴城投PPN001,103.28,5.8108,-24.79,5.8115,
1230,20深圳农商永续债,95.13,5.5142,-16.49,5.5120,
1231,18六安城投PPN001,104.14,4.6500,-15.84,4.6500,
1232,18附息国债04,105.23,3.0200,1.0,3.0200,
1233,17吉林高速MTN002,100.73,5.0529,9.62,5.0529,
1234,20龙源电力SCP018,99.99,1.9996,-10.07,2.0396,
1235,21兰州建投PPN001,100.00,5.5596,-0.02,5.5596,
1236,18四川债18,101.11,2.1000,-54.0,2.1000,
1237,18鞍钢MTN001,100.72,3.7100,-14.62,3.7100,
1238,20兴业银行CD138,98.16,2.3301,1.0,2.3301,
1239,19江苏债05,101.04,2.9500,-8.0,2.9500,
1240,16国开05,99.72,3.8250,-1.5,3.8262,
1241,20中交建MTN003,100.36,6.3368,-2.59,6.3368,
1242,16附息国债21,100.14,2.1900,-9.87,2.1900,
1243,16交行绿色金融债02,100.40,2.7600,-0.36,2.7600,
1244,20交通银行CD040,97.69,2.1497,-1.05,2.1497,
1245,21福建莆田农商行CD006,98.63,2.8000,,2.8000,
1246,21宁波奉化农商行CD005,98.60,2.8550,,2.8550,
1247,20金融街MTN001A,100.92,3.5000,-0.2,3.4992,
1248,14北国资MTN001,102.53,2.8533,,2.8533,
1249,18滨海新城MTN002,102.20,4.0678,-23.65,4.0616,
1250,21福建莆田农商行CD007,98.63,2.8000,,2.8000,
1251,21福建莆田农商行CD005,98.63,2.8000,,2.8000,
1252,21福建莆田农商行CD004,98.63,2.8000,,2.8000,
1253,17附息国债14,101.41,2.4850,0.5,2.4850,
1254,16进出06,100.37,2.1254,1.06,2.1254,
1255,19汇金MTN017,100.23,3.1000,1.0,3.1000,
1256,20河钢集CP001,99.96,3.1003,-10.78,3.1003,
1257,21北京农商银行CD013,98.70,2.6598,,2.6598,
1258,20河钢集CP003,99.91,3.1998,-7.48,3.1998,
1259,20运城城投SCP002,99.53,4.9151,,4.9151,
1260,20宁波银行CD194,99.28,1.9695,-66.09,1.9695,
1261,20平安银行CD276,98.69,2.3300,-9.99,2.3300,
1262,20南京银行CD141,97.56,3.4001,46.02,3.4001,
1263,20赣州城投SCP001,99.99,3.0107,1.05,3.0107,
1264,20陕延油MTN005,101.63,6.8758,-0.05,6.8758,
1265,19贵州债02,100.74,3.2600,-6.5,3.2600,
1266,20贴现国债40,98.86,1.8000,-1.01,1.8000,
1267,20川铁投MTN008,101.16,4.2311,-4.0,4.2311,
1268,16吉林债02,100.36,2.1100,-1.5,2.1100,
1269,20晋交投SCP005,100.23,3.6357,-33.5,3.6357,
1270,20上海20,98.85,3.5000,-2.0,3.4820,
1271,20兴业银行CD121,98.19,2.3899,5.01,2.3899,
1272,14晋江开发债,20.27,3.9002,,3.9002,
1273,19徽商银行永续债,99.97,4.9040,6.5,4.9040,
1274,20民生银行CD370,98.66,2.1499,1.0,2.1499,
1275,20厦门国际银行CD065,97.97,2.5699,,2.5699,
1276,20上海银行CD271,98.65,2.5200,-3.0,2.5200,
1277,20华夏银行CD061,97.40,2.1504,1.0,2.1504,
1278,18青岛债10,102.89,2.7700,-3.0,2.7700,
1279,20中信银行CD016,97.40,2.1502,1.0,2.1502,
1280,21温州银行CD002,99.35,2.6499,,2.6499,
1281,20浙商银行CD094,97.18,2.7999,-6.01,2.7999,
1282,20华发集团SCP018,99.83,2.8799,-1.06,2.8892,
1283,20浦发银行CD072,97.40,2.1296,2.96,2.1296,
1284,20中电投SCP033,100.02,2.1203,2.09,2.1203,
1285,20广发银行CD215,99.31,1.9499,4.93,1.9499,
1286,20浦发银行CD142,98.27,2.2802,-5.99,2.2802,
1287,20华夏银行CD052,97.36,2.1798,-57.01,2.1798,
1288,18华能集MTN002,100.73,2.5717,-1.64,2.5717,
1289,20山西债38,101.01,2.8400,-4.0,2.8400,
1290,18太仓城投MTN001,103.67,3.8700,,3.8700,
1291,20四川债90,97.45,3.1300,-13.9,3.1300,
1292,19四川投资MTN001,100.32,3.5957,,3.5957,
1293,19福新能源MTN001,101.09,6.9680,0.93,6.9680,
1294,21贵州花溪农商行CD004,99.30,2.8499,,2.8499,
1295,18山东08,100.70,2.1300,,2.1300,
1296,15四川债03,101.51,2.4400,,2.4400,
1297,20东航股SCP028,99.97,2.1495,-5.1,2.1495,
1298,19信丰城投债01,102.29,6.9574,0.62,6.9574,
1299,20汉口银行CD134,97.81,2.8000,-41.99,2.8000,
1300,18黄岗山债01,100.54,7.6441,,7.6441,
1301,20农业银行CD083,98.66,1.9506,0.01,1.9506,
1302,18重庆14,102.59,2.8100,1.0,2.8100,
1303,20农业银行CD026,98.20,2.3501,2.01,2.3501,
1304,20农业银行CD152,97.98,2.6200,-1.99,2.6200,
1305,19汇金MTN019,100.31,3.1400,-0.28,3.1400,
1306,20光大银行CD214,97.27,2.6800,1.0,2.6800,
1307,20长电科技MTN001,98.73,4.6130,-20.05,4.6130,
1308,20中电投MTN025,100.60,6.3959,-0.04,6.3959,
1309,20光大银行CD276,97.94,2.6599,1.0,2.6599,
1310,20光大集团SCP014,99.99,2.0304,-6.9,2.0304,
1311,16附息国债15,100.31,2.0001,-4.99,2.0001,
1312,20平安银行CD270,98.68,2.3400,-0.98,2.3400,
1313,19南山开发MTN002,100.25,7.2220,-0.33,7.2220,
1314,20民生银行CD183,98.16,2.3499,1.0,2.3499,
1315,17成都开投PPN002,101.94,4.5692,-4.28,4.5692,
1316,19衡阳城投PPN003,101.05,4.1353,-24.12,4.1353,
1317,20农业银行CD010,97.74,2.1498,1.0,2.1498,
1318,17蓉经开MTN002,102.43,4.0206,-7.94,4.0206,
1319,18重庆债05,100.57,2.1100,1.0,2.1100,
1320,20上虞停车场债01,96.69,4.7700,0.22,4.7700,
1321,18天津19,102.91,2.7600,-25.0,2.7600,
1322,17苏州高新MTN001,101.33,4.5877,-2.13,4.5877,
1323,15进出04,101.46,2.5000,-6.85,2.5000,
1324,20广东债48,95.02,3.5100,1.0,3.5100,
1325,19蓉城轨交GN001,102.53,3.5300,3.0,3.5300,
1326,19鲁能源MTN001,100.23,3.7134,1.34,3.7071,
1327,20北京银行CD131,97.03,3.0000,-0.01,3.0000,
1328,18天地源PPN001,100.14,7.3420,-31.81,7.3420,
1329,19大同煤矿PPN001,100.00,5.0943,-18.14,5.0890,
1330,20西安浐灞PPN001,100.00,7.1913,0.02,7.1896,
1331,18黄冈城投MTN002,101.03,4.7119,-1.63,4.7113,
1332,18吴江城投MTN001,100.63,8.7648,0.45,8.7648,
1333,20漳州城投PPN002,98.64,4.1400,,4.1388,
1334,20苏元禾MTN001,100.15,3.9326,-0.68,3.9338,
1335,20浏阳现代MTN001,98.88,5.7319,-32.26,5.7311,
1336,20铁塔股份SCP005,100.00,1.7982,-27.3,1.7982,
1337,19远东租赁MTN001,100.15,3.7973,14.73,3.8000,
1338,20乌鲁木齐银行CD084,96.90,3.1100,0.99,3.1100,
1339,19兴泰金融MTN001,100.62,3.3458,-13.84,3.3479,
1340,20中铁建投MTN001,100.29,7.0020,0.22,7.0020,
1341,18兰州城投MTN002,102.74,4.3523,1.0,4.3494,
1342,20皖出版MTN001,96.84,4.4394,-16.2,4.4388,
1343,20龙南建投债01,99.50,7.1163,2.2,7.1157,
1344,18抚州投资MTN001,100.51,5.8707,1.07,5.8683,
1345,20中石化MTN002,98.91,3.2174,0.24,3.2162,
1346,20武隆建投CP001,99.10,8.0000,1.0,8.0000,
1347,20温岭债01,100.81,4.5492,-7.39,4.5492,
1348,18招银租赁债03,100.41,3.6001,60.62,3.6001,
1349,20华电租赁SCP005,99.92,3.3399,0.74,3.3399,
1350,15娄底经开债,39.20,9.6271,36.94,9.6058,
1351,20中邮人寿02,99.90,4.8361,0.06,4.8356,
1352,20华夏银行CD484,96.87,3.2300,1.0,3.2300,
1353,16宁化工MTN001,100.13,7.6333,0.75,7.6333,
1354,16鲁招金MTN001,100.05,6.6736,-0.43,6.6736,
1355,20芙蓉债,99.13,4.5500,-0.22,4.5498,
1356,20南通国投MTN001,98.35,4.1286,-17.14,4.1300,
1357,19国开09,100.84,3.3300,-4.0,3.3300,
1358,20绿城房产MTN001A,98.86,3.8675,-13.25,3.8688,
1359,19陕煤化MTN001,100.38,4.2984,-21.35,4.3000,
1360,20鲁能源MTN003,97.48,3.9076,-8.96,3.9088,
1361,21无锡建投MTN002,99.86,3.7300,5.01,3.7300,
1362,20苏国信SCP029,100.00,1.7524,-4.73,1.7524,
1363,19粤铁建MTN002,100.52,3.6033,-1.93,3.6047,
1364,17恒健MTN001,101.64,3.0845,-1.99,3.0801,
1365,19香城投资MTN001,99.93,4.1867,0.14,4.1860,
1366,18天津银行01,100.38,3.2360,-1.39,3.2360,
1367,18中铝集MTN002A,100.87,2.9300,13.99,2.9260,
1368,16长江电力MTN002,100.22,2.6727,-2.72,2.6764,
1369,20浙交投SCP006,99.72,2.5599,-8.02,2.5555,
1370,20闽漳龙SCP004,100.01,3.1194,,3.1019,
1371,20大同煤矿SCP020,98.56,7.9945,39.44,8.0054,
1372,16京控MTN001,100.15,2.3198,-0.02,2.3328,
1373,20福州城投MTN006,100.32,3.9772,-0.01,3.9772,
1374,20淮北建投PPN001,99.86,5.4952,-10.48,5.5000,
1375,14胶州发展债,20.35,3.5808,-28.5,3.6063,
1376,20太原国投PPN002,100.22,4.2000,,4.2000,
1377,19吉安井开MTN002,101.25,6.7339,-27.16,6.7309,
1378,20农发20,102.18,3.8300,,3.8150,
