,predy,testy
744,0.5819737,0.03743375651943374
745,-0.40785286,-1.8699806356994526
746,0.16466989,0.22229898187067204
747,-0.7041494,-0.09657088063770264
748,-0.2664723,0.9442694848445617
749,-0.048450056,-0.02233272031143592
750,0.092874385,1.8589373681102246
751,0.07021423,0.3766318776436514
752,0.252732,-0.20821574991601907
753,0.041573446,0.1880837188165118
754,-0.24182947,-0.8149893139223539
755,0.12026182,-0.39707310885377367
756,-0.42892304,0.8884718184179351
757,0.10858109,-0.2740604294942162
758,0.3764759,-0.5044911201901426
759,-0.102893904,0.35772994653300266
760,0.23020986,1.2852055411457735
761,0.014086148,0.3410625473469158
762,0.16766468,-1.2975737373438931
763,0.20459418,-0.3530184490800443
764,-0.4846842,-1.2485356989096588
765,-0.04681857,-0.44847747473723026
766,-0.023726415,-0.9473355445185015
767,-0.19872636,-2.6195066361634494
768,-0.3849694,1.2649161737869459
769,0.41408876,-1.2051500833265336
770,-0.06962572,-0.03465186310931439
771,-0.26406997,1.6879723392836823
772,0.37281796,-0.08340427888176062
773,0.068807155,-0.627612888924289
774,-0.06111371,-1.1976256618136616
775,-0.0868057,-0.6515795600867906
776,-0.8097562,1.0828498178383716
777,-0.17795576,-1.5163304557070933
778,-0.30592084,-0.35830084429875336
779,-0.15688221,-1.8432305398492614
780,-0.12334584,-6.240757118500352
781,0.5924111,1.1023569979637275
782,0.588917,-2.0994961901665725
783,-0.8007909,1.3925431055656463
784,-0.23327707,-0.6800229452028292
785,0.2100306,0.6878008518974571
786,0.69494903,-0.9840551287914612
787,0.7035912,-1.0644877189548985
788,1.0613502,3.217536314738955
789,-0.51785815,-1.5136763668700874
790,-2.7814145,1.1354835194345767
